vars,sitename,X,Y
WQ_DIAG_TOT_TN,DWER_PHESTREACH_6143036_Profile_2858,115.831000,-32.399500
WQ_DIAG_TOT_TN,DWER_PHESTREACH_6144122_Integrated_2880,115.830969,-32.401996
WQ_DIAG_TOT_TN,DWER_PHESTREACH_6144122_Profile_2881,115.830969,-32.401996
WQ_DIAG_TOT_TN,DWER_PHESTREACH_6144201_Profile_2891,115.834033,-32.383124
WQ_DIAG_TOT_TN,DWER_SWANCATCH_6162925_Profile_2929,116.017298,-31.876150
WQ_DIAG_TOT_TN,DWER_SWANCATCH_6164314_Profile_2945,116.003947,-31.789477
WQ_DIAG_TOT_TN,DWER_SWANCATCH_6164462_Profile_2961,115.919732,-31.949031
WQ_DIAG_TOT_TN,DWER_SWANEST_6160118_Integrated_2984,115.992278,-31.878075
WQ_DIAG_TOT_TN,DWER_SWANEST_6160118_Profile_2985,115.992278,-31.878075
WQ_DIAG_TOT_TN,DWER_SWANEST_6160119_Profile_3010,115.998983,-31.868417
WQ_DIAG_TOT_TN,DWER_SWANEST_6160258_Integrated_3044,115.784129,-32.017126
WQ_DIAG_TOT_TN,DWER_SWANEST_6160258_Profile_3045,115.784129,-32.017126
WQ_DIAG_TOT_TN,DWER_SWANEST_6160259_Integrated_3073,115.808950,-32.007069
WQ_DIAG_TOT_TN,DWER_SWANEST_6160259_Profile_3074,115.808950,-32.007069
WQ_DIAG_TOT_TN,DWER_SWANEST_6160262_Integrated_3102,115.848780,-31.963657
WQ_DIAG_TOT_TN,DWER_SWANEST_6160262_Profile_3103,115.848780,-31.963657
WQ_DIAG_TOT_TN,DWER_SWANEST_6160263_Floating_3132,115.885341,-31.954845
WQ_DIAG_TOT_TN,DWER_SWANEST_6160263_Integrated_3133,115.885341,-31.954845
WQ_DIAG_TOT_TN,DWER_SWANEST_6160263_Profile_3134,115.885341,-31.954845
WQ_DIAG_TOT_TN,DWER_SWANEST_6160764_Integrated_3163,115.908173,-31.939807
WQ_DIAG_TOT_TN,DWER_SWANEST_6160764_Profile_3164,115.908173,-31.939807
WQ_DIAG_TOT_TN,DWER_SWANEST_6160930_Integrated_3187,115.979641,-31.887654
WQ_DIAG_TOT_TN,DWER_SWANEST_6160930_Profile_3188,115.979641,-31.887654
WQ_DIAG_TOT_TN,DWER_SWANEST_6161086_Fixed_3228,116.009083,-31.864404
WQ_DIAG_TOT_TN,DWER_SWANEST_6161086_Floating_3229,116.009083,-31.864404
WQ_DIAG_TOT_TN,DWER_SWANEST_6161086_Integrated_3230,116.009083,-31.864404
WQ_DIAG_TOT_TN,DWER_SWANEST_6161086_Profile_3231,116.009083,-31.864404
WQ_DIAG_TOT_TN,DWER_SWANEST_6161821_Fixed_3277,115.961026,-31.912582
WQ_DIAG_TOT_TN,DWER_SWANEST_6161821_Floating_3278,115.961026,-31.912582
WQ_DIAG_TOT_TN,DWER_SWANEST_6161821_Integrated_3279,115.961026,-31.912582
WQ_DIAG_TOT_TN,DWER_SWANEST_6161821_Profile_3280,115.961026,-31.912582
WQ_DIAG_TOT_TN,DWER_SWANEST_6161854_Fixed_3324,115.989546,-31.887859
WQ_DIAG_TOT_TN,DWER_SWANEST_6161854_Floating_3325,115.989546,-31.887859
WQ_DIAG_TOT_TN,DWER_SWANEST_6161854_Integrated_3326,115.989546,-31.887859
WQ_DIAG_TOT_TN,DWER_SWANEST_6161854_Profile_3327,115.989546,-31.887859
WQ_DIAG_TOT_TN,DWER_SWANEST_6161869_Profile_3352,115.835349,-31.994892
WQ_DIAG_TOT_TN,DWER_SWANEST_6161870_Floating_3379,115.913400,-31.951372
WQ_DIAG_TOT_TN,DWER_SWANEST_6161870_Integrated_3380,115.913400,-31.951372
WQ_DIAG_TOT_TN,DWER_SWANEST_6161870_Profile_3381,115.913400,-31.951372
WQ_DIAG_TOT_TN,DWER_SWANEST_6161878_Integrated_3410,115.940132,-31.921404
WQ_DIAG_TOT_TN,DWER_SWANEST_6161878_Profile_3411,115.940132,-31.921404
WQ_DIAG_TOT_TN,DWER_SWANEST_6161879_Fixed_3453,115.959250,-31.898440
WQ_DIAG_TOT_TN,DWER_SWANEST_6161879_Floating_3454,115.959250,-31.898440
WQ_DIAG_TOT_TN,DWER_SWANEST_6161879_Integrated_3455,115.959250,-31.898440
WQ_DIAG_TOT_TN,DWER_SWANEST_6161879_Profile_3456,115.959250,-31.898440
WQ_DIAG_TOT_TN,DWER_SWANEST_6162045_Integrated_3484,115.963213,-31.904373
WQ_DIAG_TOT_TN,DWER_SWANEST_6162045_Profile_3485,115.963213,-31.904373
WQ_DIAG_TOT_TN,DWER_SWANEST_6163485_Integrated_3521,115.950949,-31.922684
WQ_DIAG_TOT_TN,DWER_SWANEST_6163485_Profile_3522,115.950949,-31.922684
WQ_DIAG_TOT_TN,DWER_SWANEST_6167114_Integrated_3593,115.971332,-31.894387
WQ_DIAG_TOT_TN,DWER_SWANEST_6167114_Profile_3594,115.971332,-31.894387
WQ_DIAG_TOT_TN,DWER_SWANEST_6167160_Profile_3616,115.844250,-31.998889
WQ_DIAG_TOT_TP,DWER_CANEST_6161836_Floating_837,115.942100,-32.029700
WQ_DIAG_TOT_TP,DWER_CANEST_6161836_Integrated_838,115.942100,-32.029700
WQ_DIAG_TOT_TP,DWER_CANEST_6161836_Profile_839,115.942100,-32.029700
WQ_DIAG_TOT_TP,DWER_CANEST_6161837_Floating_884,115.901182,-32.027504
WQ_DIAG_TOT_TP,DWER_CANEST_6161837_Integrated_885,115.901182,-32.027504
WQ_DIAG_TOT_TP,DWER_CANEST_6161837_Profile_886,115.901182,-32.027504
WQ_DIAG_TOT_TP,DWER_CANEST_6161838_Floating_924,115.872233,-32.030813
WQ_DIAG_TOT_TP,DWER_CANEST_6161838_Integrated_925,115.872233,-32.030813
WQ_DIAG_TOT_TP,DWER_CANEST_6161838_Profile_926,115.872233,-32.030813
WQ_DIAG_TOT_TP,DWER_CANEST_6161892_Integrated_952,115.927744,-32.019964
WQ_DIAG_TOT_TP,DWER_CANEST_6161892_Profile_953,115.927744,-32.019964
WQ_DIAG_TOT_TP,DWER_CANEST_6162994_Floating_989,115.921002,-32.021468
WQ_DIAG_TOT_TP,DWER_CANEST_6162994_Integrated_990,115.921002,-32.021468
WQ_DIAG_TOT_TP,DWER_CANEST_6162994_Profile_991,115.921002,-32.021468
WQ_DIAG_TOT_TP,DWER_CANEST_6162995_Floating_1031,115.915643,-32.022513
WQ_DIAG_TOT_TP,DWER_CANEST_6162995_Profile_1032,115.915643,-32.022513
WQ_DIAG_TOT_TP,DWER_CANEST_6163105_Fixed_1078,115.926700,-32.022600
WQ_DIAG_TOT_TP,DWER_CANEST_6163105_Floating_1079,115.926700,-32.022600
WQ_DIAG_TOT_TP,DWER_CANEST_6163105_Integrated_1080,115.926700,-32.022600
WQ_DIAG_TOT_TP,DWER_CANEST_6163105_Profile_1081,115.926700,-32.022600
WQ_DIAG_TOT_TP,DWER_CANEST_6163119_Floating_1115,115.949901,-32.033900
WQ_DIAG_TOT_TP,DWER_CANEST_6163119_Integrated_1116,115.949901,-32.033900
WQ_DIAG_TOT_TP,DWER_CANEST_6163119_Profile_1117,115.949901,-32.033900
WQ_DIAG_TOT_TP,DWER_CANEST_6163124_Integrated_1143,115.933131,-32.022888
WQ_DIAG_TOT_TP,DWER_CANEST_6163124_Profile_1144,115.933131,-32.022888
WQ_DIAG_TOT_TP,DWER_CANEST_6163126_Integrated_1164,115.944245,-32.029756
WQ_DIAG_TOT_TP,DWER_CANEST_6163126_Profile_1165,115.944245,-32.029756
WQ_DIAG_TOT_TP,DWER_CANEST_6163132_Integrated_1190,115.937828,-32.026049
WQ_DIAG_TOT_TP,DWER_CANEST_6163132_Profile_1191,115.937828,-32.026049
WQ_DIAG_TOT_TP,DWER_CANEST_6163179_Floating_1218,115.853516,-32.016780
WQ_DIAG_TOT_TP,DWER_CANEST_6163179_Profile_1219,115.853516,-32.016780
WQ_DIAG_TOT_TP,DWER_CANEST_6163346_Integrated_1243,115.915559,-32.022423
WQ_DIAG_TOT_TP,DWER_CANEST_6163346_Profile_1244,115.915559,-32.022423
WQ_DIAG_TOT_TP,DWER_CANEST_6165318_Profile_1271,115.853225,-32.017219
WQ_DIAG_TOT_TP,DWER_CANEST_6167188_Profile_1296,115.901366,-32.022782
WQ_DIAG_TOT_TP,DWER_CSMWQ_6141432_Integrated_1470,115.702500,-32.274500
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142828_Integrated_1494,115.763847,-32.151321
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142828_Profile_1495,115.763847,-32.151321
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142829_Integrated_1512,115.761111,-32.144304
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142829_Profile_1513,115.761111,-32.144304
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142830_Integrated_1548,115.762558,-32.140024
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142830_Profile_1549,115.762558,-32.140024
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142831_Integrated_1571,115.755587,-32.145133
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142831_Profile_1572,115.755587,-32.145133
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142832_Integrated_1589,115.750286,-32.145072
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142832_Profile_1590,115.750286,-32.145072
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142833_Integrated_1607,115.739685,-32.144985
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142833_Profile_1608,115.739685,-32.144985
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142834_Integrated_1622,115.758037,-32.150507
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142835_Integrated_1637,115.763951,-32.155463
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142836_Integrated_1652,115.763103,-32.159352
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142837_Integrated_1667,115.762013,-32.163896
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142842_Integrated_1686,115.755220,-32.153402
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142843_Integrated_1700,115.752674,-32.155803
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142970_Integrated_1728,115.693841,-32.154551
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142971_Integrated_1764,115.720158,-32.152366
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142972_Integrated_1804,115.756724,-32.146480
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142973_Integrated_1842,115.762483,-32.170703
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142974_Integrated_1885,115.719833,-32.197565
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142975_Integrated_1921,115.759566,-32.209851
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142976_Integrated_1958,115.751412,-32.238934
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142977_Integrated_1993,115.740864,-32.256500
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142978_Integrated_2029,115.714178,-32.262401
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142979_Integrated_2059,115.684285,-32.254165
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142980_Integrated_2095,115.697969,-32.229518
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142980_Profile_2096,115.697969,-32.229518
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142981_Integrated_2113,115.684831,-32.198595
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142982_Integrated_2124,115.682120,-32.157758
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142983_Integrated_2153,115.712531,-32.248232
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142984_Integrated_2187,115.739090,-32.182803
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142985_Integrated_2222,115.708785,-32.308838
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142986_Fixed_2274,115.722167,-32.336946
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142986_Floating_2275,115.722167,-32.336946
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142986_Integrated_2276,115.722167,-32.336946
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142986_Profile_2277,115.722167,-32.336946
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142987_Integrated_2311,115.740167,-32.254698
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142988_Integrated_2350,115.696612,-32.215297
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142988_Profile_2351,115.696612,-32.215297
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142989_Integrated_2391,115.684831,-32.198595
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142989_Profile_2392,115.684831,-32.198595
WQ_DIAG_TOT_TP,DWER_CSMWQ_6142990_Integrated_2421,115.652974,-32.139401
WQ_DIAG_TOT_TP,DWER_CSMWQ_6144401_Fixed_2449,115.728321,-32.250809
WQ_DIAG_TOT_TP,DWER_CSMWQ_6144401_Floating_2450,115.728321,-32.250809
WQ_DIAG_TOT_TP,DWER_CSMWQ_6144401_Integrated_2451,115.728321,-32.250809
WQ_DIAG_TOT_TP,DWER_CSMWQ_6144466_Integrated_2480,115.765882,-32.197784
WQ_DIAG_TOT_TP,DWER_CSMWQ_6147030_Integrated_2502,115.702740,-32.156587
WQ_DIAG_TOT_TP,DWER_CSMWQ_6147030_Profile_2503,115.702740,-32.156587
WQ_DIAG_TOT_TP,DWER_CSMWQ_6147031_Integrated_2522,115.728332,-32.250787
WQ_DIAG_TOT_TP,DWER_CSMWQ_6147031_Profile_2523,115.728332,-32.250787
WQ_DIAG_TOT_TP,DWER_CSMWQ_6147034_Integrated_2539,115.714189,-32.262388
WQ_DIAG_TOT_TP,DWER_CSMWQ_6147035_Integrated_2555,115.740665,-32.200106
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6131321_Profile_2590,115.677035,-32.683243
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6131322_Profile_2607,115.694901,-32.730063
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6131323_Profile_2624,115.660907,-32.633273
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6140029_Profile_2641,115.671387,-32.603628
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6140030_Profile_2658,115.754871,-32.575745
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6140031_Profile_2675,115.713254,-32.591805
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6140953_Profile_2684,115.821421,-32.592114
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6141499_Profile_2697,115.837734,-32.341158
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6142623_Profile_2716,115.882040,-32.585137
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6142624_Profile_2735,115.787282,-32.581407
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6142625_Profile_2753,115.827008,-32.585905
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6142627_Profile_2770,115.767970,-32.543329
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6142628_Profile_2787,115.786308,-32.510069
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6142629_Profile_2809,115.808025,-32.471222
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6142855_Profile_2828,115.834139,-32.585856
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6143035_Profile_2843,115.831000,-32.399000
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6143036_Profile_2859,115.831000,-32.399500
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6144122_Integrated_2882,115.830969,-32.401996
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6144122_Profile_2883,115.830969,-32.401996
WQ_DIAG_TOT_TP,DWER_PHESTREACH_6144201_Profile_2892,115.834033,-32.383124
WQ_DIAG_TOT_TP,DWER_SWANCATCH_6162925_Profile_2930,116.017298,-31.876150
WQ_DIAG_TOT_TP,DWER_SWANCATCH_6164314_Profile_2946,116.003947,-31.789477
WQ_DIAG_TOT_TP,DWER_SWANCATCH_6164462_Profile_2962,115.919732,-31.949031
WQ_DIAG_TOT_TP,DWER_SWANEST_6160118_Integrated_2986,115.992278,-31.878075
WQ_DIAG_TOT_TP,DWER_SWANEST_6160118_Profile_2987,115.992278,-31.878075
WQ_DIAG_TOT_TP,DWER_SWANEST_6160119_Profile_3011,115.998983,-31.868417
WQ_DIAG_TOT_TP,DWER_SWANEST_6160258_Integrated_3046,115.784129,-32.017126
WQ_DIAG_TOT_TP,DWER_SWANEST_6160258_Profile_3047,115.784129,-32.017126
WQ_DIAG_TOT_TP,DWER_SWANEST_6160259_Integrated_3075,115.808950,-32.007069
WQ_DIAG_TOT_TP,DWER_SWANEST_6160259_Profile_3076,115.808950,-32.007069
WQ_DIAG_TOT_TP,DWER_SWANEST_6160262_Integrated_3104,115.848780,-31.963657
WQ_DIAG_TOT_TP,DWER_SWANEST_6160262_Profile_3105,115.848780,-31.963657
WQ_DIAG_TOT_TP,DWER_SWANEST_6160263_Floating_3135,115.885341,-31.954845
WQ_DIAG_TOT_TP,DWER_SWANEST_6160263_Integrated_3136,115.885341,-31.954845
WQ_DIAG_TOT_TP,DWER_SWANEST_6160263_Profile_3137,115.885341,-31.954845
WQ_DIAG_TOT_TP,DWER_SWANEST_6160764_Integrated_3165,115.908173,-31.939807
WQ_DIAG_TOT_TP,DWER_SWANEST_6160764_Profile_3166,115.908173,-31.939807
WQ_DIAG_TOT_TP,DWER_SWANEST_6160930_Integrated_3189,115.979641,-31.887654
WQ_DIAG_TOT_TP,DWER_SWANEST_6160930_Profile_3190,115.979641,-31.887654
WQ_DIAG_TOT_TP,DWER_SWANEST_6161086_Fixed_3232,116.009083,-31.864404
WQ_DIAG_TOT_TP,DWER_SWANEST_6161086_Floating_3233,116.009083,-31.864404
WQ_DIAG_TOT_TP,DWER_SWANEST_6161086_Integrated_3234,116.009083,-31.864404
WQ_DIAG_TOT_TP,DWER_SWANEST_6161086_Profile_3235,116.009083,-31.864404
WQ_DIAG_TOT_TP,DWER_SWANEST_6161821_Fixed_3281,115.961026,-31.912582
WQ_DIAG_TOT_TP,DWER_SWANEST_6161821_Floating_3282,115.961026,-31.912582
WQ_DIAG_TOT_TP,DWER_SWANEST_6161821_Integrated_3283,115.961026,-31.912582
WQ_DIAG_TOT_TP,DWER_SWANEST_6161821_Profile_3284,115.961026,-31.912582
WQ_DIAG_TOT_TP,DWER_SWANEST_6161854_Fixed_3328,115.989546,-31.887859
WQ_DIAG_TOT_TP,DWER_SWANEST_6161854_Floating_3329,115.989546,-31.887859
WQ_DIAG_TOT_TP,DWER_SWANEST_6161854_Integrated_3330,115.989546,-31.887859
WQ_DIAG_TOT_TP,DWER_SWANEST_6161854_Profile_3331,115.989546,-31.887859
WQ_DIAG_TOT_TP,DWER_SWANEST_6161869_Profile_3353,115.835349,-31.994892
WQ_DIAG_TOT_TP,DWER_SWANEST_6161870_Floating_3382,115.913400,-31.951372
WQ_DIAG_TOT_TP,DWER_SWANEST_6161870_Integrated_3383,115.913400,-31.951372
WQ_DIAG_TOT_TP,DWER_SWANEST_6161870_Profile_3384,115.913400,-31.951372
WQ_DIAG_TOT_TP,DWER_SWANEST_6161878_Integrated_3412,115.940132,-31.921404
WQ_DIAG_TOT_TP,DWER_SWANEST_6161878_Profile_3413,115.940132,-31.921404
WQ_DIAG_TOT_TP,DWER_SWANEST_6161879_Fixed_3457,115.959250,-31.898440
WQ_DIAG_TOT_TP,DWER_SWANEST_6161879_Floating_3458,115.959250,-31.898440
WQ_DIAG_TOT_TP,DWER_SWANEST_6161879_Integrated_3459,115.959250,-31.898440
WQ_DIAG_TOT_TP,DWER_SWANEST_6161879_Profile_3460,115.959250,-31.898440
WQ_DIAG_TOT_TP,DWER_SWANEST_6162045_Integrated_3486,115.963213,-31.904373
WQ_DIAG_TOT_TP,DWER_SWANEST_6162045_Profile_3487,115.963213,-31.904373
WQ_DIAG_TOT_TP,DWER_SWANEST_6163485_Integrated_3523,115.950949,-31.922684
WQ_DIAG_TOT_TP,DWER_SWANEST_6163485_Profile_3524,115.950949,-31.922684
WQ_DIAG_TOT_TP,DWER_SWANEST_6167114_Integrated_3595,115.971332,-31.894387
WQ_DIAG_TOT_TP,DWER_SWANEST_6167114_Profile_3596,115.971332,-31.894387
WQ_DIAG_TOT_TP,DWER_SWANEST_6167160_Profile_3617,115.844250,-31.998889
WQ_DIAG_TOT_TSS,DWER_CANEST_6161836_Profile_840,115.942100,-32.029700
WQ_DIAG_TOT_TSS,DWER_CANEST_6161837_Profile_887,115.901182,-32.027504
WQ_DIAG_TOT_TSS,DWER_CANEST_6161838_Profile_927,115.872233,-32.030813
WQ_DIAG_TOT_TSS,DWER_CANEST_6162994_Profile_992,115.921002,-32.021468
WQ_DIAG_TOT_TSS,DWER_CANEST_6162995_Profile_1033,115.915643,-32.022513
WQ_DIAG_TOT_TSS,DWER_CANEST_6163105_Profile_1082,115.926700,-32.022600
WQ_DIAG_TOT_TSS,DWER_CANEST_6163119_Profile_1118,115.949901,-32.033900
WQ_DIAG_TOT_TSS,DWER_CANEST_6165318_Profile_1272,115.853225,-32.017219
WQ_DIAG_TOT_TSS,DWER_CANEST_6167188_Profile_1297,115.901366,-32.022782
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6141432_Integrated_1471,115.702500,-32.274500
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142834_Integrated_1623,115.758037,-32.150507
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142835_Integrated_1638,115.763951,-32.155463
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142836_Integrated_1653,115.763103,-32.159352
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142837_Integrated_1668,115.762013,-32.163896
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142971_Integrated_1765,115.720158,-32.152366
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142972_Integrated_1805,115.756724,-32.146480
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142973_Integrated_1843,115.762483,-32.170703
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142975_Integrated_1922,115.759566,-32.209851
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142977_Integrated_1994,115.740864,-32.256500
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142978_Integrated_2030,115.714178,-32.262401
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142985_Integrated_2223,115.708785,-32.308838
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142986_Floating_2278,115.722167,-32.336946
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6142986_Integrated_2279,115.722167,-32.336946
WQ_DIAG_TOT_TSS,DWER_CSMWQ_6147034_Integrated_2540,115.714189,-32.262388
WQ_DIAG_TOT_TSS,DWER_PHESTREACH_6142623_Profile_2717,115.882040,-32.585137
WQ_DIAG_TOT_TSS,DWER_PHESTREACH_6143035_Profile_2844,115.831000,-32.399000
WQ_DIAG_TOT_TSS,DWER_PHESTREACH_6143036_Profile_2860,115.831000,-32.399500
WQ_DIAG_TOT_TSS,DWER_PHESTREACH_6144201_Profile_2893,115.834033,-32.383124
WQ_DIAG_TOT_TSS,DWER_SWANCATCH_6162925_Profile_2931,116.017298,-31.876150
WQ_DIAG_TOT_TSS,DWER_SWANCATCH_6164314_Profile_2947,116.003947,-31.789477
WQ_DIAG_TOT_TSS,DWER_SWANCATCH_6164462_Profile_2963,115.919732,-31.949031
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160118_Integrated_2988,115.992278,-31.878075
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160118_Profile_2989,115.992278,-31.878075
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160119_Profile_3012,115.998983,-31.868417
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160258_Integrated_3048,115.784129,-32.017126
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160258_Profile_3049,115.784129,-32.017126
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160259_Integrated_3077,115.808950,-32.007069
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160259_Profile_3078,115.808950,-32.007069
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160262_Integrated_3106,115.848780,-31.963657
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160262_Profile_3107,115.848780,-31.963657
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160263_Integrated_3138,115.885341,-31.954845
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160263_Profile_3139,115.885341,-31.954845
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160764_Integrated_3167,115.908173,-31.939807
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160764_Profile_3168,115.908173,-31.939807
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160930_Integrated_3191,115.979641,-31.887654
WQ_DIAG_TOT_TSS,DWER_SWANEST_6160930_Profile_3192,115.979641,-31.887654
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161086_Floating_3236,116.009083,-31.864404
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161086_Integrated_3237,116.009083,-31.864404
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161086_Profile_3238,116.009083,-31.864404
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161821_Floating_3285,115.961026,-31.912582
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161821_Integrated_3286,115.961026,-31.912582
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161821_Profile_3287,115.961026,-31.912582
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161854_Floating_3332,115.989546,-31.887859
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161854_Integrated_3333,115.989546,-31.887859
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161854_Profile_3334,115.989546,-31.887859
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161869_Profile_3354,115.835349,-31.994892
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161870_Integrated_3385,115.913400,-31.951372
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161870_Profile_3386,115.913400,-31.951372
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161878_Integrated_3414,115.940132,-31.921404
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161878_Profile_3415,115.940132,-31.921404
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161879_Floating_3461,115.959250,-31.898440
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161879_Integrated_3462,115.959250,-31.898440
WQ_DIAG_TOT_TSS,DWER_SWANEST_6161879_Profile_3463,115.959250,-31.898440
WQ_DIAG_TOT_TSS,DWER_SWANEST_6162045_Profile_3488,115.963213,-31.904373
WQ_DIAG_TOT_TSS,DWER_SWANEST_6163485_Integrated_3525,115.950949,-31.922684
WQ_DIAG_TOT_TSS,DWER_SWANEST_6167114_Integrated_3597,115.971332,-31.894387
WQ_DIAG_TOT_TSS,DWER_SWANEST_6167114_Profile_3598,115.971332,-31.894387
WQ_DIAG_TOT_TSS,DWER_SWANEST_6167160_Profile_3618,115.844250,-31.998889
WQ_NIT_AMM,DWER_CANEST_6161836_Floating_807,115.942100,-32.029700
WQ_NIT_AMM,DWER_CANEST_6161836_Integrated_808,115.942100,-32.029700
WQ_NIT_AMM,DWER_CANEST_6161836_Profile_809,115.942100,-32.029700
WQ_NIT_AMM,DWER_CANEST_6161837_Floating_843,115.901182,-32.027504
WQ_NIT_AMM,DWER_CANEST_6161837_Integrated_844,115.901182,-32.027504
WQ_NIT_AMM,DWER_CANEST_6161837_Profile_845,115.901182,-32.027504
WQ_NIT_AMM,DWER_CANEST_6161838_Floating_894,115.872233,-32.030813
