vars,sitename,X,Y
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_26_Floating_300,115.550003,-31.910000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_27_Floating_301,115.550003,-31.930000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_28_Floating_302,115.550003,-31.950001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_32_Floating_303,115.550003,-32.029999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_33_Floating_304,115.550003,-32.049999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_34_Floating_305,115.550003,-32.070000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_35_Floating_306,115.550003,-32.090000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_36_Floating_307,115.550003,-32.110001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_37_Floating_308,115.550003,-32.130001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_38_Floating_309,115.550003,-32.150002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_39_Floating_310,115.550003,-32.169998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_40_Floating_311,115.550003,-32.189999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_41_Floating_312,115.550003,-32.209999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_42_Floating_313,115.550003,-32.230000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_43_Floating_314,115.550003,-32.250000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_44_Floating_315,115.550003,-32.270000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_45_Floating_316,115.550003,-32.290001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_46_Floating_317,115.550003,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_47_Floating_318,115.550003,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_48_Floating_319,115.550003,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_49_Floating_320,115.550003,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_50_Floating_321,115.550003,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_51_Floating_322,115.550003,-32.410000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_52_Floating_323,115.550003,-32.430000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_53_Floating_324,115.550003,-32.450001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_54_Floating_325,115.550003,-32.470001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_55_Floating_326,115.550003,-32.490002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_56_Floating_327,115.550003,-32.509998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_57_Floating_328,115.550003,-32.529999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_58_Floating_329,115.550003,-32.549999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_59_Floating_330,115.550003,-32.570000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_60_Floating_331,115.550003,-32.590000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_61_Floating_332,115.550003,-32.610001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_62_Floating_333,115.550003,-32.630001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_15_63_Floating_334,115.550003,-32.650002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_16_Floating_335,115.570000,-31.709999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_17_Floating_336,115.570000,-31.730000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_18_Floating_337,115.570000,-31.750000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_19_Floating_338,115.570000,-31.770000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_20_Floating_339,115.570000,-31.790001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_21_Floating_340,115.570000,-31.809999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_22_Floating_341,115.570000,-31.830000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_23_Floating_342,115.570000,-31.850000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_24_Floating_343,115.570000,-31.870001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_25_Floating_344,115.570000,-31.889999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_26_Floating_345,115.570000,-31.910000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_27_Floating_346,115.570000,-31.930000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_28_Floating_347,115.570000,-31.950001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_29_Floating_348,115.570000,-31.969999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_32_Floating_349,115.570000,-32.029999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_33_Floating_350,115.570000,-32.049999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_34_Floating_351,115.570000,-32.070000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_35_Floating_352,115.570000,-32.090000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_36_Floating_353,115.570000,-32.110001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_37_Floating_354,115.570000,-32.130001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_38_Floating_355,115.570000,-32.150002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_39_Floating_356,115.570000,-32.169998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_40_Floating_357,115.570000,-32.189999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_41_Floating_358,115.570000,-32.209999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_42_Floating_359,115.570000,-32.230000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_43_Floating_360,115.570000,-32.250000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_44_Floating_361,115.570000,-32.270000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_45_Floating_362,115.570000,-32.290001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_46_Floating_363,115.570000,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_47_Floating_364,115.570000,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_48_Floating_365,115.570000,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_49_Floating_366,115.570000,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_50_Floating_367,115.570000,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_51_Floating_368,115.570000,-32.410000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_52_Floating_369,115.570000,-32.430000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_53_Floating_370,115.570000,-32.450001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_54_Floating_371,115.570000,-32.470001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_55_Floating_372,115.570000,-32.490002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_56_Floating_373,115.570000,-32.509998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_57_Floating_374,115.570000,-32.529999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_58_Floating_375,115.570000,-32.549999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_59_Floating_376,115.570000,-32.570000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_60_Floating_377,115.570000,-32.590000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_61_Floating_378,115.570000,-32.610001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_62_Floating_379,115.570000,-32.630001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_16_63_Floating_380,115.570000,-32.650002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_16_Floating_381,115.589996,-31.709999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_17_Floating_382,115.589996,-31.730000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_18_Floating_383,115.589996,-31.750000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_19_Floating_384,115.589996,-31.770000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_20_Floating_385,115.589996,-31.790001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_21_Floating_386,115.589996,-31.809999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_22_Floating_387,115.589996,-31.830000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_23_Floating_388,115.589996,-31.850000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_24_Floating_389,115.589996,-31.870001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_25_Floating_390,115.589996,-31.889999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_26_Floating_391,115.589996,-31.910000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_27_Floating_392,115.589996,-31.930000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_28_Floating_393,115.589996,-31.950001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_29_Floating_394,115.589996,-31.969999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_30_Floating_395,115.589996,-31.990000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_31_Floating_396,115.589996,-32.009998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_32_Floating_397,115.589996,-32.029999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_33_Floating_398,115.589996,-32.049999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_34_Floating_399,115.589996,-32.070000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_35_Floating_400,115.589996,-32.090000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_36_Floating_401,115.589996,-32.110001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_37_Floating_402,115.589996,-32.130001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_38_Floating_403,115.589996,-32.150002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_39_Floating_404,115.589996,-32.169998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_40_Floating_405,115.589996,-32.189999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_41_Floating_406,115.589996,-32.209999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_42_Floating_407,115.589996,-32.230000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_43_Floating_408,115.589996,-32.250000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_44_Floating_409,115.589996,-32.270000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_45_Floating_410,115.589996,-32.290001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_46_Floating_411,115.589996,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_47_Floating_412,115.589996,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_48_Floating_413,115.589996,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_49_Floating_414,115.589996,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_50_Floating_415,115.589996,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_51_Floating_416,115.589996,-32.410000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_52_Floating_417,115.589996,-32.430000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_53_Floating_418,115.589996,-32.450001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_54_Floating_419,115.589996,-32.470001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_55_Floating_420,115.589996,-32.490002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_56_Floating_421,115.589996,-32.509998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_57_Floating_422,115.589996,-32.529999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_58_Floating_423,115.589996,-32.549999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_17_59_Floating_424,115.589996,-32.570000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_18_Floating_425,115.610001,-31.750000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_19_Floating_426,115.610001,-31.770000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_20_Floating_427,115.610001,-31.790001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_21_Floating_428,115.610001,-31.809999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_22_Floating_429,115.610001,-31.830000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_23_Floating_430,115.610001,-31.850000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_24_Floating_431,115.610001,-31.870001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_25_Floating_432,115.610001,-31.889999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_26_Floating_433,115.610001,-31.910000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_27_Floating_434,115.610001,-31.930000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_28_Floating_435,115.610001,-31.950001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_29_Floating_436,115.610001,-31.969999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_30_Floating_437,115.610001,-31.990000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_31_Floating_438,115.610001,-32.009998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_32_Floating_439,115.610001,-32.029999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_33_Floating_440,115.610001,-32.049999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_34_Floating_441,115.610001,-32.070000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_35_Floating_442,115.610001,-32.090000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_36_Floating_443,115.610001,-32.110001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_37_Floating_444,115.610001,-32.130001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_38_Floating_445,115.610001,-32.150002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_39_Floating_446,115.610001,-32.169998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_40_Floating_447,115.610001,-32.189999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_41_Floating_448,115.610001,-32.209999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_42_Floating_449,115.610001,-32.230000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_43_Floating_450,115.610001,-32.250000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_44_Floating_451,115.610001,-32.270000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_45_Floating_452,115.610001,-32.290001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_46_Floating_453,115.610001,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_47_Floating_454,115.610001,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_48_Floating_455,115.610001,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_49_Floating_456,115.610001,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_50_Floating_457,115.610001,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_51_Floating_458,115.610001,-32.410000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_52_Floating_459,115.610001,-32.430000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_53_Floating_460,115.610001,-32.450001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_54_Floating_461,115.610001,-32.470001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_55_Floating_462,115.610001,-32.490002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_18_56_Floating_463,115.610001,-32.509998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_22_Floating_464,115.629997,-31.830000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_23_Floating_465,115.629997,-31.850000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_24_Floating_466,115.629997,-31.870001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_25_Floating_467,115.629997,-31.889999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_26_Floating_468,115.629997,-31.910000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_27_Floating_469,115.629997,-31.930000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_28_Floating_470,115.629997,-31.950001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_29_Floating_471,115.629997,-31.969999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_30_Floating_472,115.629997,-31.990000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_31_Floating_473,115.629997,-32.009998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_37_Floating_474,115.629997,-32.130001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_38_Floating_475,115.629997,-32.150002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_39_Floating_476,115.629997,-32.169998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_40_Floating_477,115.629997,-32.189999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_41_Floating_478,115.629997,-32.209999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_42_Floating_479,115.629997,-32.230000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_43_Floating_480,115.629997,-32.250000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_44_Floating_481,115.629997,-32.270000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_45_Floating_482,115.629997,-32.290001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_46_Floating_483,115.629997,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_47_Floating_484,115.629997,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_48_Floating_485,115.629997,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_49_Floating_486,115.629997,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_50_Floating_487,115.629997,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_51_Floating_488,115.629997,-32.410000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_52_Floating_489,115.629997,-32.430000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_53_Floating_490,115.629997,-32.450001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_19_54_Floating_491,115.629997,-32.470001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_36_Floating_492,115.269997,-32.110001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_37_Floating_493,115.269997,-32.130001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_38_Floating_494,115.269997,-32.150002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_39_Floating_495,115.269997,-32.169998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_40_Floating_496,115.269997,-32.189999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_41_Floating_497,115.269997,-32.209999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_42_Floating_498,115.269997,-32.230000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_43_Floating_499,115.269997,-32.250000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_44_Floating_500,115.269997,-32.270000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_45_Floating_501,115.269997,-32.290001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_46_Floating_502,115.269997,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_47_Floating_503,115.269997,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_48_Floating_504,115.269997,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_49_Floating_505,115.269997,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_50_Floating_506,115.269997,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_51_Floating_507,115.269997,-32.410000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_52_Floating_508,115.269997,-32.430000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_53_Floating_509,115.269997,-32.450001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_54_Floating_510,115.269997,-32.470001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_55_Floating_511,115.269997,-32.490002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_56_Floating_512,115.269997,-32.509998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_57_Floating_513,115.269997,-32.529999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_58_Floating_514,115.269997,-32.549999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_59_Floating_515,115.269997,-32.570000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_60_Floating_516,115.269997,-32.590000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_1_61_Floating_517,115.269997,-32.610001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_43_Floating_518,115.650002,-32.250000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_44_Floating_519,115.650002,-32.270000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_45_Floating_520,115.650002,-32.290001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_46_Floating_521,115.650002,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_47_Floating_522,115.650002,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_48_Floating_523,115.650002,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_49_Floating_524,115.650002,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_50_Floating_525,115.650002,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_51_Floating_526,115.650002,-32.410000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_20_52_Floating_527,115.650002,-32.430000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_21_46_Floating_528,115.669998,-32.310001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_21_47_Floating_529,115.669998,-32.330002
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_21_48_Floating_530,115.669998,-32.349998
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_21_49_Floating_531,115.669998,-32.369999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_21_50_Floating_532,115.669998,-32.389999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_2_23_Floating_533,115.290001,-31.850000
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_2_24_Floating_534,115.290001,-31.870001
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_2_25_Floating_535,115.290001,-31.889999
TEMP,IMOS_SRS_L3S_IMOS_SRS_L3S_CS_Outer_2_26_Floating_536,115.290001,-31.910000
