ISOTime,wl,Sal,Temp,ones,zeroes,TSS,Oxy,Sil,Amm,Nit,FRP,DOC_T,POC_T,DON_T,PON_T,OP,CHLA,TN,TP
09/05/2013 06:00:00,0.324000,35.269006,20.064436,1.000000,0.000000,1.798377,181.944828,83.952045,1.314479,0.872615,0.600131,350.135211,60.005408,20.426638,16.536256,0.623683,3.238009,24.851342,1.283827
09/05/2013 07:00:00,0.374000,35.264987,20.051600,1.000000,0.000000,1.795391,182.038549,83.877661,1.314906,0.872477,0.600420,350.384067,60.015363,20.422372,16.524450,0.623269,3.235610,24.838545,1.283731
09/05/2013 08:00:00,0.394000,35.260968,20.038764,1.000000,0.000000,1.792405,182.132271,83.803278,1.315332,0.872339,0.600709,350.632922,60.025317,20.418106,16.512645,0.622855,3.233210,24.825748,1.283635
09/05/2013 09:00:00,0.434000,35.256949,20.025928,1.000000,0.000000,1.789419,182.225992,83.728894,1.315759,0.872201,0.600998,350.881777,60.035271,20.413841,16.500839,0.622441,3.230811,24.812951,1.283538
09/05/2013 10:00:00,0.444000,35.252931,20.013092,1.000000,0.000000,1.786432,182.319714,83.654511,1.316185,0.872062,0.601287,351.130632,60.045225,20.409575,16.489033,0.622026,3.228412,24.800154,1.283442
09/05/2013 11:00:00,0.444000,35.248912,20.000256,1.000000,0.000000,1.783446,182.413436,83.580127,1.316612,0.871924,0.601576,351.379488,60.055180,20.405309,16.477228,0.621612,3.226013,24.787357,1.283346
09/05/2013 12:00:00,0.414000,35.244893,19.987420,1.000000,0.000000,1.780460,182.507157,83.505744,1.317038,0.871786,0.601865,351.628343,60.065134,20.401044,16.465422,0.621198,3.223613,24.774560,1.283249
09/05/2013 13:00:00,0.364000,35.240874,19.974584,1.000000,0.000000,1.777474,182.600879,83.431360,1.317465,0.871648,0.602154,351.877198,60.075088,20.396778,16.453616,0.620784,3.221214,24.761763,1.283153
09/05/2013 14:00:00,0.294000,35.236856,19.961748,1.000000,0.000000,1.774487,182.694600,83.356977,1.317892,0.871510,0.602443,352.126053,60.085042,20.392512,16.441811,0.620370,3.218815,24.748966,1.283057
09/05/2013 15:00:00,0.234000,35.232837,19.948911,1.000000,0.000000,1.771501,182.788322,83.282593,1.318318,0.871371,0.602732,352.374909,60.094996,20.388247,16.430005,0.619956,3.216415,24.736169,1.282960
09/05/2013 16:00:00,0.174000,35.228818,19.936075,1.000000,0.000000,1.768515,182.882043,83.208210,1.318745,0.871233,0.603021,352.623764,60.104951,20.383981,16.418199,0.619541,3.214016,24.723372,1.282864
09/05/2013 17:00:00,0.104000,35.224799,19.923239,1.000000,0.000000,1.765529,182.975765,83.133826,1.319171,0.871095,0.603310,352.872619,60.114905,20.379715,16.406394,0.619127,3.211617,24.710575,1.282768
09/05/2013 18:00:00,0.084000,35.220780,19.910403,1.000000,0.000000,1.762542,183.069487,83.059443,1.319598,0.870957,0.603599,353.121475,60.124859,20.375450,16.394588,0.618713,3.209218,24.697778,1.282671
09/05/2013 19:00:00,0.054000,35.216762,19.897567,1.000000,0.000000,1.759556,183.163208,82.985059,1.320024,0.870819,0.603888,353.370330,60.134813,20.371184,16.382782,0.618299,3.206818,24.684981,1.282575
09/05/2013 20:00:00,0.004000,35.212743,19.884731,1.000000,0.000000,1.756570,183.256930,82.910676,1.320451,0.870681,0.604176,353.619185,60.144767,20.366918,16.370977,0.617885,3.204419,24.672184,1.282479
09/05/2013 21:00:00,-0.006000,35.208724,19.871895,1.000000,0.000000,1.753584,183.350651,82.836292,1.320878,0.870542,0.604465,353.868040,60.154722,20.362653,16.359171,0.617470,3.202020,24.659387,1.282382
09/05/2013 22:00:00,-0.036000,35.204705,19.859059,1.000000,0.000000,1.750597,183.444373,82.761909,1.321304,0.870404,0.604754,354.116896,60.164676,20.358387,16.347365,0.617056,3.199620,24.646590,1.282286
09/05/2013 23:00:00,0.004000,35.200687,19.846223,1.000000,0.000000,1.747611,183.538094,82.687525,1.321731,0.870266,0.605043,354.365751,60.174630,20.354121,16.335560,0.616642,3.197221,24.633793,1.282190
10/05/2013 00:00:00,0.014000,35.196668,19.833386,1.000000,0.000000,1.744625,183.631816,82.613142,1.322157,0.870128,0.605332,354.614606,60.184584,20.349856,16.323754,0.616228,3.194822,24.620996,1.282094
10/05/2013 01:00:00,0.034000,35.192649,19.820550,1.000000,0.000000,1.741638,183.725538,82.538758,1.322584,0.869990,0.605621,354.863461,60.194538,20.345590,16.311948,0.615814,3.192423,24.608199,1.281997
10/05/2013 02:00:00,0.014000,35.188630,19.807714,1.000000,0.000000,1.738652,183.819259,82.464375,1.323010,0.869851,0.605910,355.112317,60.204493,20.341324,16.300142,0.615400,3.190023,24.595402,1.281901
10/05/2013 03:00:00,0.004000,35.184611,19.794878,1.000000,0.000000,1.735666,183.912981,82.389991,1.323437,0.869713,0.606199,355.361172,60.214447,20.337059,16.288337,0.614985,3.187624,24.582605,1.281805
10/05/2013 04:00:00,0.004000,35.180593,19.782042,1.000000,0.000000,1.732680,184.006702,82.315608,1.323864,0.869575,0.606488,355.610027,60.224401,20.332793,16.276531,0.614571,3.185225,24.569808,1.281708
10/05/2013 05:00:00,0.024000,35.176574,19.769206,1.000000,0.000000,1.729693,184.100424,82.241224,1.324290,0.869437,0.606777,355.858882,60.234355,20.328527,16.264725,0.614157,3.182825,24.557011,1.281612
10/05/2013 06:00:00,0.074000,35.172555,19.756370,1.000000,0.000000,1.726707,184.194145,82.166841,1.324717,0.869299,0.607066,356.107738,60.244310,20.324262,16.252920,0.613743,3.180426,24.544214,1.281516
10/05/2013 07:00:00,0.114000,35.168536,19.743534,1.000000,0.000000,1.723721,184.287867,82.092457,1.325143,0.869160,0.607355,356.356593,60.254264,20.319996,16.241114,0.613329,3.178027,24.531417,1.281419
10/05/2013 08:00:00,0.174000,35.164517,19.730698,1.000000,0.000000,1.720735,184.381589,82.018074,1.325570,0.869022,0.607644,356.605448,60.264218,20.315730,16.229308,0.612914,3.175628,24.518620,1.281323
10/05/2013 09:00:00,0.224000,35.160499,19.717862,1.000000,0.000000,1.717748,184.475310,81.943690,1.325996,0.868884,0.607933,356.854304,60.274172,20.311465,16.217503,0.612500,3.173228,24.505823,1.281227
10/05/2013 10:00:00,0.254000,35.156480,19.705025,1.000000,0.000000,1.714762,184.569032,81.869307,1.326423,0.868746,0.608222,357.103159,60.284126,20.307199,16.205697,0.612086,3.170829,24.493026,1.281130
10/05/2013 11:00:00,0.274000,35.152461,19.692189,1.000000,0.000000,1.711776,184.662753,81.794923,1.326850,0.868608,0.608511,357.352014,60.294081,20.302933,16.193891,0.611672,3.168430,24.480229,1.281034
10/05/2013 12:00:00,0.254000,35.148442,19.679353,1.000000,0.000000,1.708790,184.756475,81.720540,1.327276,0.868470,0.608800,357.600869,60.304035,20.298668,16.182086,0.611258,3.166030,24.467432,1.280938
10/05/2013 13:00:00,0.174000,35.144424,19.666517,1.000000,0.000000,1.705803,184.850196,81.646156,1.327703,0.868331,0.609089,357.849725,60.313989,20.294402,16.170280,0.610844,3.163631,24.454635,1.280841
10/05/2013 14:00:00,0.124000,35.140405,19.653681,1.000000,0.000000,1.702817,184.943918,81.571773,1.328129,0.868193,0.609378,358.098580,60.323943,20.290136,16.158474,0.610429,3.161232,24.441838,1.280745
10/05/2013 15:00:00,0.054000,35.136386,19.640845,1.000000,0.000000,1.699831,185.037640,81.497389,1.328556,0.868055,0.609667,358.347435,60.333897,20.285871,16.146669,0.610015,3.158833,24.429041,1.280649
10/05/2013 16:00:00,-0.026000,35.132367,19.628009,1.000000,0.000000,1.696845,185.131361,81.423006,1.328982,0.867917,0.609956,358.596290,60.343852,20.281605,16.134863,0.609601,3.156433,24.416244,1.280552
10/05/2013 17:00:00,-0.086000,35.128348,19.615173,1.000000,0.000000,1.693858,185.225083,81.348622,1.329409,0.867779,0.610245,358.845146,60.353806,20.277339,16.123057,0.609187,3.154034,24.403447,1.280456
10/05/2013 18:00:00,-0.136000,35.124330,19.602337,1.000000,0.000000,1.690872,185.318804,81.274239,1.329835,0.867640,0.610534,359.094001,60.363760,20.273074,16.111252,0.608773,3.151635,24.390650,1.280360
10/05/2013 19:00:00,-0.186000,35.120311,19.589500,1.000000,0.000000,1.687886,185.412526,81.199855,1.330262,0.867502,0.610823,359.342856,60.373714,20.268808,16.099446,0.608358,3.149235,24.377853,1.280263
10/05/2013 20:00:00,-0.226000,35.116292,19.576664,1.000000,0.000000,1.684899,185.506247,81.125472,1.330689,0.867364,0.611112,359.591711,60.383668,20.264542,16.087640,0.607944,3.146836,24.365056,1.280167
10/05/2013 21:00:00,-0.236000,35.112273,19.563828,1.000000,0.000000,1.681913,185.599969,81.051088,1.331115,0.867226,0.611401,359.840567,60.393623,20.260277,16.075835,0.607530,3.144437,24.352259,1.280071
10/05/2013 22:00:00,-0.256000,35.108255,19.550992,1.000000,0.000000,1.678927,185.693691,80.976705,1.331542,0.867088,0.611690,360.089422,60.403577,20.256011,16.064029,0.607116,3.142038,24.339462,1.279974
10/05/2013 23:00:00,-0.226000,35.104236,19.538156,1.000000,0.000000,1.675941,185.787412,80.902321,1.331968,0.866949,0.611979,360.338277,60.413531,20.251745,16.052223,0.606702,3.139638,24.326665,1.279878
11/05/2013 00:00:00,-0.196000,35.100217,19.525320,1.000000,0.000000,1.672954,185.881134,80.827938,1.332395,0.866811,0.612268,360.587133,60.423485,20.247480,16.040418,0.606288,3.137239,24.313868,1.279782
11/05/2013 01:00:00,-0.186000,35.096198,19.512484,1.000000,0.000000,1.669968,185.974855,80.753554,1.332821,0.866673,0.612556,360.835988,60.433440,20.243214,16.028612,0.605873,3.134840,24.301071,1.279685
11/05/2013 02:00:00,-0.176000,35.092179,19.499648,1.000000,0.000000,1.666982,186.068577,80.679171,1.333248,0.866535,0.612845,361.084843,60.443394,20.238948,16.016806,0.605459,3.132440,24.288274,1.279589
11/05/2013 03:00:00,-0.216000,35.088161,19.486812,1.000000,0.000000,1.663996,186.162298,80.604787,1.333675,0.866397,0.613134,361.333698,60.453348,20.234683,16.005001,0.605045,3.130041,24.275477,1.279493
11/05/2013 04:00:00,-0.196000,35.084142,19.473975,1.000000,0.000000,1.661009,186.256020,80.530404,1.334101,0.866259,0.613423,361.582554,60.463302,20.230417,15.993195,0.604631,3.127642,24.262680,1.279397
11/05/2013 05:00:00,-0.156000,35.080123,19.461139,1.000000,0.000000,1.658023,186.349742,80.456020,1.334528,0.866120,0.613712,361.831409,60.473256,20.226151,15.981389,0.604217,3.125243,24.249883,1.279300
11/05/2013 06:00:00,-0.116000,35.076104,19.448303,1.000000,0.000000,1.655037,186.443463,80.381637,1.334954,0.865982,0.614001,362.080264,60.483211,20.221886,15.969584,0.603802,3.122843,24.237086,1.279204
11/05/2013 07:00:00,-0.056000,35.072086,19.435467,1.000000,0.000000,1.652051,186.537185,80.307253,1.335381,0.865844,0.614290,362.329119,60.493165,20.217620,15.957778,0.603388,3.120444,24.224289,1.279108
11/05/2013 08:00:00,-0.006000,35.068067,19.422631,1.000000,0.000000,1.649064,186.630906,80.232870,1.335807,0.865706,0.614579,362.577975,60.503119,20.213354,15.945972,0.602974,3.118045,24.211492,1.279011
11/05/2013 09:00:00,0.054000,35.064048,19.409795,1.000000,0.000000,1.646078,186.724628,80.158486,1.336234,0.865568,0.614868,362.826830,60.513073,20.209089,15.934166,0.602560,3.115645,24.198695,1.278915
11/05/2013 10:00:00,0.114000,35.060029,19.396959,1.000000,0.000000,1.643092,186.818349,80.084103,1.336661,0.865429,0.615157,363.075685,60.523027,20.204823,15.922361,0.602146,3.113246,24.185898,1.278819
11/05/2013 11:00:00,0.134000,35.056010,19.384123,1.000000,0.000000,1.640106,186.912071,80.009719,1.337087,0.865291,0.615446,363.324540,60.532982,20.200557,15.910555,0.601732,3.110847,24.173101,1.278722
11/05/2013 12:00:00,0.144000,35.051992,19.371287,1.000000,0.000000,1.637119,187.005793,79.935336,1.337514,0.865153,0.615735,363.573396,60.542936,20.196292,15.898749,0.601317,3.108448,24.160304,1.278626
11/05/2013 13:00:00,0.094000,35.047973,19.358451,1.000000,0.000000,1.634133,187.099514,79.860952,1.337940,0.865015,0.616024,363.822251,60.552890,20.192026,15.886944,0.600903,3.106048,24.147507,1.278530
11/05/2013 14:00:00,0.034000,35.043954,19.345614,1.000000,0.000000,1.631147,187.193236,79.786569,1.338367,0.864877,0.616313,364.071106,60.562844,20.187760,15.875138,0.600489,3.103649,24.134710,1.278433
11/05/2013 15:00:00,-0.026000,35.039935,19.332778,1.000000,0.000000,1.628160,187.286957,79.712185,1.338793,0.864739,0.616602,364.319962,60.572798,20.183495,15.863332,0.600075,3.101250,24.121913,1.278337
11/05/2013 16:00:00,-0.096000,35.035916,19.319942,1.000000,0.000000,1.625174,187.380679,79.637802,1.339220,0.864600,0.616891,364.568817,60.582753,20.179229,15.851527,0.599661,3.098851,24.109116,1.278241
11/05/2013 17:00:00,-0.166000,35.031898,19.307106,1.000000,0.000000,1.622188,187.474400,79.563418,1.339647,0.864462,0.617180,364.817672,60.592707,20.174963,15.839721,0.599246,3.096451,24.096319,1.278144
11/05/2013 18:00:00,-0.226000,35.027879,19.294270,1.000000,0.000000,1.619202,187.568122,79.489035,1.340073,0.864324,0.617469,365.066527,60.602661,20.170698,15.827915,0.598832,3.094052,24.083522,1.278048
11/05/2013 19:00:00,-0.286000,35.023860,19.281434,1.000000,0.000000,1.616215,187.661844,79.414651,1.340500,0.864186,0.617758,365.315383,60.612615,20.166432,15.816110,0.598418,3.091653,24.070725,1.277952
11/05/2013 20:00:00,-0.336000,35.019841,19.268598,1.000000,0.000000,1.613229,187.755565,79.340268,1.340926,0.864048,0.618047,365.564238,60.622570,20.162166,15.804304,0.598004,3.089253,24.057928,1.277855
11/05/2013 21:00:00,-0.366000,35.015823,19.255762,1.000000,0.000000,1.610243,187.849287,79.265885,1.341353,0.863909,0.618336,365.813093,60.632524,20.157901,15.792498,0.597590,3.086854,24.045131,1.277759
11/05/2013 22:00:00,-0.366000,35.011804,19.242926,1.000000,0.000000,1.607257,187.943008,79.191501,1.341779,0.863771,0.618625,366.061948,60.642478,20.153635,15.780693,0.597176,3.084455,24.032334,1.277663
11/05/2013 23:00:00,-0.366000,35.007785,19.230089,1.000000,0.000000,1.604270,188.036730,79.117118,1.342206,0.863633,0.618914,366.310804,60.652432,20.149369,15.768887,0.596761,3.082056,24.019537,1.277566
12/05/2013 00:00:00,-0.346000,35.003766,19.217253,1.000000,0.000000,1.601284,188.130451,79.042734,1.342632,0.863495,0.619203,366.559659,60.662386,20.145104,15.757081,0.596347,3.079656,24.006740,1.277470
12/05/2013 01:00:00,-0.326000,34.999747,19.204417,1.000000,0.000000,1.598298,188.224173,78.968351,1.343059,0.863357,0.619492,366.808514,60.672341,20.140838,15.745276,0.595933,3.077257,23.993943,1.277374
12/05/2013 02:00:00,-0.306000,34.995729,19.191581,1.000000,0.000000,1.595312,188.317895,78.893967,1.343486,0.863218,0.619781,367.057369,60.682295,20.136572,15.733470,0.595519,3.074858,23.981146,1.277277
12/05/2013 03:00:00,-0.306000,34.991710,19.178745,1.000000,0.000000,1.592325,188.411616,78.819584,1.343912,0.863080,0.620070,367.306225,60.692249,20.132307,15.721664,0.595105,3.072458,23.968349,1.277181
12/05/2013 04:00:00,-0.296000,34.987691,19.165909,1.000000,0.000000,1.589339,188.505338,78.745200,1.344339,0.862942,0.620359,367.555080,60.702203,20.128041,15.709859,0.594690,3.070059,23.955552,1.277085
12/05/2013 05:00:00,-0.296000,34.983672,19.153073,1.000000,0.000000,1.586353,188.599059,78.670817,1.344765,0.862804,0.620647,367.803935,60.712157,20.123775,15.698053,0.594276,3.067660,23.942755,1.276988
12/05/2013 06:00:00,-0.246000,34.979654,19.140237,1.000000,0.000000,1.583367,188.692781,78.596433,1.345192,0.862666,0.620936,368.052790,60.722112,20.119510,15.686247,0.593862,3.065261,23.929958,1.276892
12/05/2013 07:00:00,-0.196000,34.975635,19.127401,1.000000,0.000000,1.580380,188.786502,78.522050,1.345618,0.862528,0.621225,368.301646,60.732066,20.115244,15.674442,0.593448,3.062861,23.917161,1.276796
12/05/2013 08:00:00,-0.136000,34.971616,19.114565,1.000000,0.000000,1.577394,188.880224,78.447666,1.346045,0.862389,0.621514,368.550501,60.742020,20.110978,15.662636,0.593034,3.060462,23.904364,1.276700
12/05/2013 09:00:00,-0.076000,34.967597,19.101728,1.000000,0.000000,1.574408,188.973946,78.373283,1.346472,0.862251,0.621803,368.799356,60.751974,20.106713,15.650830,0.592620,3.058063,23.891567,1.276603
12/05/2013 10:00:00,-0.026000,34.963578,19.088892,1.000000,0.000000,1.571421,189.067667,78.298899,1.346898,0.862113,0.622092,369.048212,60.761928,20.102447,15.639025,0.592205,3.055663,23.878770,1.276507
12/05/2013 11:00:00,0.024000,34.959560,19.076056,1.000000,0.000000,1.568435,189.161389,78.224516,1.347325,0.861975,0.622381,369.297067,60.771883,20.098181,15.627219,0.591791,3.053264,23.865973,1.276411
12/05/2013 12:00:00,0.044000,34.955541,19.063220,1.000000,0.000000,1.565449,189.255110,78.150132,1.347751,0.861837,0.622670,369.545922,60.781837,20.093916,15.615413,0.591377,3.050865,23.853176,1.276314
12/05/2013 13:00:00,0.034000,34.951522,19.050384,1.000000,0.000000,1.562463,189.348832,78.075749,1.348178,0.861698,0.622959,369.794777,60.791791,20.089650,15.603608,0.590963,3.048466,23.840379,1.276218
12/05/2013 14:00:00,-0.026000,34.947503,19.037548,1.000000,0.000000,1.559476,189.442553,78.001365,1.348604,0.861560,0.623248,370.043633,60.801745,20.085384,15.591802,0.590549,3.046066,23.827582,1.276122
12/05/2013 15:00:00,-0.086000,34.943485,19.024712,1.000000,0.000000,1.556490,189.536275,77.926982,1.349031,0.861422,0.623537,370.292488,60.811700,20.081119,15.579996,0.590134,3.043667,23.814785,1.276025
12/05/2013 16:00:00,-0.156000,34.939466,19.011876,1.000000,0.000000,1.553504,189.629997,77.852598,1.349458,0.861284,0.623826,370.541343,60.821654,20.076853,15.568190,0.589720,3.041268,23.801988,1.275929
12/05/2013 17:00:00,-0.226000,34.935447,18.999040,1.000000,0.000000,1.550518,189.723718,77.778215,1.349884,0.861146,0.624115,370.790198,60.831608,20.072587,15.556385,0.589306,3.038868,23.789191,1.275833
12/05/2013 18:00:00,-0.306000,34.931428,18.986203,1.000000,0.000000,1.547531,189.817440,77.703831,1.350311,0.861007,0.624404,371.039054,60.841562,20.068322,15.544579,0.588892,3.036469,23.776394,1.275736
12/05/2013 19:00:00,-0.366000,34.927409,18.973367,1.000000,0.000000,1.544545,189.911161,77.629448,1.350737,0.860869,0.624693,371.287909,60.851516,20.064056,15.532773,0.588478,3.034070,23.763597,1.275640
12/05/2013 20:00:00,-0.416000,34.923391,18.960531,1.000000,0.000000,1.541559,190.004883,77.555064,1.351164,0.860731,0.624982,371.536764,60.861471,20.059790,15.520968,0.588064,3.031671,23.750800,1.275544
12/05/2013 21:00:00,-0.456000,34.919372,18.947695,1.000000,0.000000,1.538573,190.098604,77.480681,1.351590,0.860593,0.625271,371.785619,60.871425,20.055525,15.509162,0.587649,3.029271,23.738003,1.275447
12/05/2013 22:00:00,-0.476000,34.915353,18.934859,1.000000,0.000000,1.535586,190.192326,77.406297,1.352017,0.860455,0.625560,372.034475,60.881379,20.051259,15.497356,0.587235,3.026872,23.725206,1.275351
12/05/2013 23:00:00,-0.476000,34.911334,18.922023,1.000000,0.000000,1.532600,190.286048,77.331914,1.352444,0.860317,0.625849,372.283330,60.891333,20.046993,15.485551,0.586821,3.024473,23.712409,1.275255
13/05/2013 00:00:00,-0.476000,34.907315,18.909187,1.000000,0.000000,1.529614,190.379769,77.257530,1.352870,0.860178,0.626138,372.532185,60.901287,20.042728,15.473745,0.586407,3.022073,23.699612,1.275158
13/05/2013 01:00:00,-0.456000,34.903297,18.896351,1.000000,0.000000,1.526628,190.473491,77.183147,1.353297,0.860040,0.626427,372.781041,60.911242,20.038462,15.461939,0.585993,3.019674,23.686815,1.275062
13/05/2013 02:00:00,-0.416000,34.899278,18.883515,1.000000,0.000000,1.523641,190.567212,77.108763,1.353723,0.859902,0.626716,373.029896,60.921196,20.034196,15.450134,0.585578,3.017275,23.674018,1.274966
13/05/2013 03:00:00,-0.426000,34.895259,18.870678,1.000000,0.000000,1.520655,190.660934,77.034380,1.354150,0.859764,0.627005,373.278751,60.931150,20.029931,15.438328,0.585164,3.014876,23.661221,1.274869
13/05/2013 04:00:00,-0.396000,34.891240,18.857842,1.000000,0.000000,1.517669,190.754655,76.959996,1.354576,0.859626,0.627294,373.527606,60.941104,20.025665,15.426522,0.584750,3.012476,23.648424,1.274773
13/05/2013 05:00:00,-0.386000,34.887222,18.845006,1.000000,0.000000,1.514682,190.848377,76.885613,1.355003,0.859487,0.627583,373.776462,60.951058,20.021399,15.414717,0.584336,3.010077,23.635627,1.274677
13/05/2013 06:00:00,-0.366000,34.883203,18.832170,1.000000,0.000000,1.511696,190.942099,76.811229,1.355429,0.859349,0.627872,374.025317,60.961013,20.017134,15.402911,0.583922,3.007678,23.622830,1.274580
13/05/2013 07:00:00,-0.296000,34.879184,18.819334,1.000000,0.000000,1.508710,191.035820,76.736846,1.355856,0.859211,0.628161,374.274172,60.970967,20.012868,15.391105,0.583508,3.005278,23.610033,1.274484
13/05/2013 08:00:00,-0.256000,34.875165,18.806498,1.000000,0.000000,1.505724,191.129542,76.662462,1.356283,0.859073,0.628450,374.523027,60.980921,20.008602,15.379300,0.583093,3.002879,23.597236,1.274388
13/05/2013 09:00:00,-0.186000,34.871146,18.793662,1.000000,0.000000,1.502737,191.223263,76.588079,1.356709,0.858935,0.628738,374.771883,60.990875,20.004337,15.367494,0.582679,3.000480,23.584439,1.274291
13/05/2013 10:00:00,-0.126000,34.863499,18.790127,1.000000,0.000000,1.499751,191.054813,76.513695,1.357136,0.858796,0.629027,375.020738,61.000830,20.000071,15.355688,0.582265,3.002855,23.571642,1.274195
13/05/2013 11:00:00,-0.076000,34.854403,18.790306,1.000000,0.000000,1.496765,190.781718,76.439312,1.357562,0.858658,0.629316,375.269593,61.010784,19.995805,15.343883,0.581851,3.006423,23.558845,1.274099
13/05/2013 12:00:00,-0.046000,34.845308,18.790484,1.000000,0.000000,1.493779,190.508622,76.364928,1.357989,0.858520,0.629605,375.518448,61.020738,19.991540,15.332077,0.581437,3.009991,23.546048,1.274003
13/05/2013 13:00:00,-0.016000,34.836212,18.790663,1.000000,0.000000,1.490792,190.235527,76.290545,1.358415,0.858382,0.629894,375.767304,61.030692,19.987274,15.320271,0.581022,3.013559,23.533251,1.273906
13/05/2013 14:00:00,-0.046000,34.827116,18.790841,1.000000,0.000000,1.487806,189.962432,76.216161,1.358842,0.858244,0.630183,376.016159,61.040646,19.983008,15.308466,0.580608,3.017128,23.520454,1.273810
13/05/2013 15:00:00,-0.096000,34.818020,18.791019,1.000000,0.000000,1.484820,189.689337,76.141778,1.359269,0.858106,0.630472,376.265014,61.050601,19.978743,15.296660,0.580194,3.020696,23.507657,1.273714
13/05/2013 16:00:00,-0.156000,34.808925,18.791198,1.000000,0.000000,1.481834,189.416241,76.067394,1.359695,0.857967,0.630761,376.513870,61.060555,19.974477,15.284854,0.579780,3.024264,23.494860,1.273617
13/05/2013 17:00:00,-0.236000,34.799829,18.791376,1.000000,0.000000,1.478847,189.143146,75.993011,1.360122,0.857829,0.631050,376.762725,61.070509,19.970211,15.273049,0.579366,3.027832,23.482063,1.273521
13/05/2013 18:00:00,-0.296000,34.790733,18.791554,1.000000,0.000000,1.475861,188.870051,75.918627,1.360548,0.857691,0.631339,377.011580,61.080463,19.965946,15.261243,0.578952,3.031400,23.469266,1.273425
13/05/2013 19:00:00,-0.356000,34.781637,18.791733,1.000000,0.000000,1.472875,188.596956,75.844244,1.360975,0.857553,0.631628,377.260435,61.090417,19.961680,15.249437,0.578537,3.034969,23.456469,1.273328
13/05/2013 20:00:00,-0.396000,34.772542,18.791911,1.000000,0.000000,1.469889,188.323860,75.769860,1.361401,0.857415,0.631917,377.509291,61.100372,19.957414,15.237632,0.578123,3.038537,23.443672,1.273232
13/05/2013 21:00:00,-0.446000,34.763446,18.792089,1.000000,0.000000,1.466902,188.050765,75.695477,1.361828,0.857276,0.632206,377.758146,61.110326,19.953149,15.225826,0.577709,3.042105,23.430875,1.273136
13/05/2013 22:00:00,-0.466000,34.754350,18.792268,1.000000,0.000000,1.463916,187.777670,75.621093,1.362255,0.857138,0.632495,378.007001,61.120280,19.948883,15.214020,0.577295,3.045673,23.418078,1.273039
13/05/2013 23:00:00,-0.466000,34.745254,18.792446,1.000000,0.000000,1.460930,187.504575,75.546710,1.362681,0.857000,0.632784,378.255856,61.130234,19.944617,15.202214,0.576881,3.049242,23.405281,1.272943
14/05/2013 00:00:00,-0.456000,34.736159,18.792624,1.000000,0.000000,1.457943,187.231480,75.472326,1.363108,0.856862,0.633073,378.504712,61.140188,19.940352,15.190409,0.576466,3.052810,23.392484,1.272847
14/05/2013 01:00:00,-0.426000,34.727063,18.792803,1.000000,0.000000,1.454957,186.958384,75.397943,1.363534,0.856724,0.633362,378.753567,61.150143,19.936086,15.178603,0.576052,3.056378,23.379687,1.272750
14/05/2013 02:00:00,-0.396000,34.717967,18.792981,1.000000,0.000000,1.451971,186.685289,75.323559,1.363961,0.856586,0.633651,379.002422,61.160097,19.931820,15.166797,0.575638,3.059946,23.366890,1.272654
14/05/2013 03:00:00,-0.376000,34.708871,18.793159,1.000000,0.000000,1.448985,186.412194,75.249176,1.364387,0.856447,0.633940,379.251277,61.170051,19.927555,15.154992,0.575224,3.063515,23.354093,1.272558
14/05/2013 04:00:00,-0.346000,34.699776,18.793338,1.000000,0.000000,1.445998,186.139099,75.174792,1.364814,0.856309,0.634229,379.500133,61.180005,19.923289,15.143186,0.574810,3.067083,23.341296,1.272461
14/05/2013 05:00:00,-0.316000,34.690680,18.793516,1.000000,0.000000,1.443012,185.866003,75.100409,1.365241,0.856171,0.634518,379.748988,61.189960,19.919023,15.131380,0.574396,3.070651,23.328499,1.272365
14/05/2013 06:00:00,-0.286000,34.681584,18.793694,1.000000,0.000000,1.440026,185.592908,75.026025,1.365667,0.856033,0.634807,379.997843,61.199914,19.914758,15.119575,0.573981,3.074219,23.315702,1.272269
14/05/2013 07:00:00,-0.226000,34.672488,18.793873,1.000000,0.000000,1.437040,185.319813,74.951642,1.366094,0.855895,0.635096,380.246699,61.209868,19.910492,15.107769,0.573567,3.077787,23.302905,1.272172
14/05/2013 08:00:00,-0.176000,34.663393,18.794051,1.000000,0.000000,1.434053,185.046718,74.877258,1.366520,0.855756,0.635385,380.495554,61.219822,19.906226,15.095963,0.573153,3.081356,23.290108,1.272076
14/05/2013 09:00:00,-0.106000,34.654297,18.794229,1.000000,0.000000,1.431067,184.773623,74.802875,1.366947,0.855618,0.635674,380.744409,61.229776,19.901961,15.084158,0.572739,3.084924,23.277311,1.271980
14/05/2013 10:00:00,-0.046000,34.645201,18.794408,1.000000,0.000000,1.428081,184.500527,74.728491,1.367373,0.855480,0.635963,380.993264,61.239731,19.897695,15.072352,0.572325,3.088492,23.264514,1.271883
14/05/2013 11:00:00,0.004000,34.636105,18.794586,1.000000,0.000000,1.425095,184.227432,74.654108,1.367800,0.855342,0.636252,381.242120,61.249685,19.893429,15.060546,0.571910,3.092060,23.251717,1.271787
14/05/2013 12:00:00,0.064000,34.627010,18.794765,1.000000,0.000000,1.422108,183.954337,74.579724,1.368226,0.855204,0.636541,381.490975,61.259639,19.889164,15.048741,0.571496,3.095629,23.238920,1.271691
14/05/2013 13:00:00,0.084000,34.617914,18.794943,1.000000,0.000000,1.419122,183.681242,74.505341,1.368653,0.855065,0.636829,381.739830,61.269593,19.884898,15.036935,0.571082,3.099197,23.226123,1.271594
