ID,WL,U,V,SAL,TEMP,TRACE_1,WQ_1,WQ_2,WQ_3,WQ_4,WQ_5,WQ_6,WQ_7,WQ_8,WQ_9,WQ_10,WQ_11,WQ_12,WQ_13,WQ_14,WQ_15,WQ_16,WQ_17,WQ_18,WQ_19,WQ_20,WQ_21
  6039,0.0432,-0.0162,0.3787,34.8941,18.9380,0.0000,0.2987,233.1677,0.0261,0.1958,0.1327,0.0002,39.5508,7.1856,2.4422,0.5568,0.1525,0.0346,0.2014,0.2000,0.2230,0.2023,0.0000,0.0000,0.0000,0.0000,0.0000
  6040,0.0421,-0.0106,0.3724,34.8941,18.9339,0.0000,0.2982,233.3354,0.0249,0.1997,0.1332,0.0002,39.3913,7.1559,2.4323,0.5546,0.1519,0.0345,0.2016,0.2000,0.2244,0.2023,0.0000,0.0000,0.0000,0.0000,0.0000
  6041,0.0432,-0.0015,0.3732,34.8947,19.0376,0.0000,0.2994,235.7582,0.0217,0.3062,0.1454,0.0003,37.0720,6.7624,2.2976,0.5391,0.1436,0.0333,0.2057,0.2000,0.2458,0.2045,0.0000,0.0000,0.0000,0.0000,0.0000
  6042,0.0420,-0.0041,0.3784,34.8923,19.0244,0.0000,0.2986,235.7687,0.0235,0.3224,0.1451,0.0002,37.0925,6.7754,2.2993,0.5374,0.1439,0.0332,0.2053,0.2000,0.2444,0.2048,0.0000,0.0000,0.0000,0.0000,0.0000
  6043,0.0416,0.0062,0.3692,34.8862,18.9541,0.0000,0.2975,235.1917,0.0164,0.2466,0.1418,0.0002,37.6208,6.8371,2.3273,0.5382,0.1454,0.0334,0.2032,0.2000,0.2373,0.2033,0.0000,0.0000,0.0000,0.0000,0.0000
  6044,0.0429,-0.0030,0.3803,34.8902,18.9888,0.0000,0.2980,235.5986,0.0213,0.3023,0.1439,0.0002,37.2162,6.7928,2.3049,0.5390,0.1441,0.0332,0.2047,0.2000,0.2424,0.2041,0.0000,0.0000,0.0000,0.0000,0.0000
  6045,0.0419,-0.0018,0.3840,34.8918,19.0198,0.0000,0.3007,235.7812,0.0356,0.4059,0.1452,0.0003,37.0987,6.8352,2.3017,0.5515,0.1440,0.0334,0.2068,0.2000,0.2487,0.2051,0.0000,0.0000,0.0000,0.0000,0.0000
  6046,0.0420,0.0007,0.3719,34.8880,18.9629,0.0000,0.2970,235.3707,0.0169,0.2618,0.1426,0.0002,37.4215,6.8053,2.3154,0.5367,0.1447,0.0332,0.2036,0.2000,0.2388,0.2035,0.0000,0.0000,0.0000,0.0000,0.0000
  6047,0.0426,0.0069,0.3727,34.8851,18.9390,0.0000,0.2975,234.9125,0.0167,0.2333,0.1405,0.0002,37.9020,6.8846,2.3436,0.5404,0.1464,0.0336,0.2027,0.2000,0.2351,0.2028,0.0000,0.0000,0.0000,0.0000,0.0000
  6048,0.0427,0.0039,0.3685,34.8863,18.9251,0.0000,0.2980,234.4255,0.0193,0.2231,0.1386,0.0002,38.3809,6.9742,2.3720,0.5457,0.1482,0.0339,0.2024,0.2000,0.2322,0.2025,0.0000,0.0000,0.0000,0.0000,0.0000
  6049,0.0420,0.0054,0.3843,34.8860,18.9352,0.0000,0.2976,234.6824,0.0182,0.2277,0.1395,0.0002,38.1339,6.9267,2.3570,0.5424,0.1472,0.0337,0.2026,0.2000,0.2335,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000
  6050,0.0453,-0.0072,0.3642,34.8898,18.9134,0.0000,0.2982,233.9170,0.0215,0.2127,0.1363,0.0002,38.8567,7.0613,2.4003,0.5502,0.1499,0.0342,0.2021,0.2000,0.2289,0.2022,0.0000,0.0000,0.0000,0.0000,0.0000
  6051,0.0433,-0.0009,0.3749,34.8882,18.9168,0.0000,0.2976,234.1846,0.0207,0.2179,0.1374,0.0002,38.6123,7.0148,2.3853,0.5471,0.1490,0.0340,0.2022,0.2000,0.2305,0.2024,0.0000,0.0000,0.0000,0.0000,0.0000
  6052,0.0518,-0.0236,0.3607,35.0025,19.2272,0.0000,0.2992,228.2468,0.0360,0.0972,0.1121,0.0002,43.6286,7.8985,2.6868,0.5965,0.1679,0.0371,0.2000,0.2000,0.2002,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000
  6053,0.0506,-0.0247,0.3587,34.9976,19.2180,0.0000,0.2990,228.4218,0.0352,0.1005,0.1128,0.0002,43.5156,7.8768,2.6799,0.5948,0.1674,0.0370,0.2000,0.2000,0.2002,0.2028,0.0000,0.0000,0.0000,0.0000,0.0000
  6054,0.0508,-0.0166,0.3545,34.9937,19.2070,0.0000,0.2989,228.5427,0.0343,0.1030,0.1133,0.0002,43.4068,7.8544,2.6729,0.5930,0.1670,0.0369,0.2000,0.2000,0.2003,0.2028,0.0000,0.0000,0.0000,0.0000,0.0000
  6055,0.0519,-0.0172,0.3572,35.0226,19.2302,0.0000,0.2971,227.8998,0.0419,0.0870,0.1095,0.0002,44.0554,7.9672,2.7113,0.5993,0.1694,0.0373,0.2000,0.2000,0.2001,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6056,0.0520,-0.0211,0.3575,35.0147,19.2372,0.0000,0.2982,228.1049,0.0384,0.0922,0.1107,0.0002,43.8448,7.9311,2.6989,0.5978,0.1686,0.0372,0.2000,0.2000,0.2001,0.2028,0.0000,0.0000,0.0000,0.0000,0.0000
  6057,0.0374,0.0057,0.3886,34.9024,19.0118,0.0000,0.3295,235.4694,0.1434,1.1022,0.1496,0.0003,37.5704,7.5627,2.3639,0.6682,0.1501,0.0366,0.2146,0.2000,0.2792,0.2086,0.0000,0.0000,0.0000,0.0000,0.0000
  6058,0.0400,0.0250,0.3695,34.9110,19.0031,0.0000,0.3328,235.2819,0.1538,1.2156,0.1501,0.0003,37.8112,7.6592,2.3871,0.6862,0.1517,0.0375,0.2147,0.2000,0.2813,0.2079,0.0001,0.0000,0.0000,0.0000,0.0000
  6059,0.0402,-0.0042,0.4029,34.8950,19.0246,0.0000,0.3273,235.6116,0.1366,1.1272,0.1492,0.0003,37.4407,7.4945,2.3531,0.6569,0.1493,0.0361,0.2144,0.2000,0.2775,0.2092,0.0000,0.0000,0.0000,0.0000,0.0000
  6060,0.0388,0.0291,0.3962,34.9230,19.0208,0.0000,0.3291,235.1477,0.1438,1.1132,0.1498,0.0003,38.0114,7.6051,2.3945,0.6783,0.1514,0.0375,0.2146,0.2000,0.2830,0.2073,0.0001,0.0000,0.0000,0.0000,0.0000
  6061,0.0391,0.0047,0.4025,34.8881,19.0280,0.0000,0.3290,235.7618,0.1468,1.2083,0.1495,0.0003,37.4006,7.5511,2.3545,0.6643,0.1495,0.0362,0.2139,0.2000,0.2747,0.2095,0.0000,0.0000,0.0000,0.0000,0.0000
  6062,0.0387,0.0026,0.4071,34.8917,19.0235,0.0000,0.3333,235.6292,0.1626,1.3236,0.1500,0.0003,37.5398,7.6680,2.3674,0.6828,0.1506,0.0368,0.2144,0.2000,0.2774,0.2095,0.0000,0.0000,0.0000,0.0000,0.0000
  6063,0.0404,0.0187,0.3759,34.9633,19.0817,0.0000,0.3137,234.6501,0.0775,0.5468,0.1497,0.0003,38.7012,7.3653,2.4322,0.6584,0.1526,0.0386,0.2132,0.2000,0.2946,0.2051,0.0002,0.0000,0.0000,0.0000,0.0000
  6064,0.0407,0.0282,0.4017,34.9397,19.0382,0.0000,0.3199,234.9364,0.1077,0.7993,0.1497,0.0003,38.2726,7.3968,2.4043,0.6581,0.1516,0.0377,0.2141,0.2000,0.2870,0.2062,0.0001,0.0000,0.0000,0.0000,0.0000
  6065,0.0405,0.0119,0.2526,35.0412,19.1923,0.0000,0.3071,233.8393,0.0665,0.2699,0.1525,0.0003,40.8290,7.5622,2.5947,0.7278,0.1614,0.0441,0.2094,0.2000,0.3463,0.2043,0.0006,0.0000,0.0000,0.0000,0.0000
  6066,0.0403,0.0179,0.1994,35.0804,19.2608,0.0000,0.3067,233.5274,0.0702,0.2368,0.1546,0.0003,42.0551,7.7589,2.6926,0.7837,0.1670,0.0475,0.2083,0.2000,0.3883,0.2047,0.0008,0.0000,0.0000,0.0000,0.0000
  6067,0.0386,-0.0038,0.3941,35.0018,19.1799,0.0000,0.3083,234.2751,0.0656,0.3467,0.1510,0.0003,39.6654,7.4347,2.5063,0.6884,0.1565,0.0410,0.2113,0.2000,0.3187,0.2048,0.0004,0.0000,0.0000,0.0000,0.0000
  6068,0.0467,0.0069,0.1717,35.1145,19.4046,0.0000,0.3057,233.3802,0.0765,0.2234,0.1562,0.0003,43.0227,7.9272,2.7698,0.8271,0.1715,0.0501,0.2073,0.2000,0.4089,0.2058,0.0010,0.0000,0.0000,0.0000,0.0000
  6069,0.0398,0.0289,0.3908,34.9586,19.1076,0.0000,0.3168,234.6710,0.0980,0.7046,0.1503,0.0003,38.7034,7.4425,2.4381,0.6799,0.1535,0.0389,0.2132,0.2000,0.2934,0.2057,0.0002,0.0000,0.0000,0.0000,0.0000
  6070,0.0427,0.0174,0.3977,34.9961,19.1850,0.0000,0.3100,234.3375,0.0755,0.4276,0.1510,0.0003,39.5279,7.4502,2.4971,0.6884,0.1561,0.0407,0.2116,0.2000,0.3148,0.2053,0.0004,0.0000,0.0000,0.0000,0.0000
  6071,0.0403,0.0010,0.3993,34.8918,19.0461,0.0000,0.3171,235.8157,0.0976,0.8496,0.1482,0.0003,37.1937,7.2218,2.3268,0.6143,0.1468,0.0350,0.2118,0.2000,0.2661,0.2078,0.0000,0.0000,0.0000,0.0000,0.0000
  6072,0.0392,0.0066,0.3941,34.8873,19.0278,0.0000,0.3254,235.8579,0.1348,1.1252,0.1491,0.0003,37.2957,7.4612,2.3441,0.6496,0.1486,0.0358,0.2129,0.2000,0.2704,0.2089,0.0000,0.0000,0.0000,0.0000,0.0000
  6073,0.0409,0.0043,0.3766,34.8933,19.0299,0.0000,0.3038,235.7839,0.0432,0.4553,0.1462,0.0003,37.0771,6.8765,2.3020,0.5602,0.1442,0.0337,0.2080,0.2000,0.2528,0.2054,0.0000,0.0000,0.0000,0.0000,0.0000
  6074,0.0396,0.0029,0.3692,34.8920,19.0286,0.0000,0.3117,235.8394,0.0780,0.7071,0.1475,0.0003,37.1085,7.0904,2.3147,0.5934,0.1457,0.0344,0.2103,0.2000,0.2604,0.2067,0.0000,0.0000,0.0000,0.0000,0.0000
  6075,0.0516,-0.0143,0.3605,35.0293,19.2330,0.0000,0.2961,227.7192,0.0435,0.0821,0.1084,0.0002,44.2181,7.9861,2.7187,0.6010,0.1698,0.0374,0.2000,0.2000,0.2001,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6076,0.0518,-0.0159,0.3508,35.0383,19.2327,0.0000,0.2952,227.4081,0.0484,0.0754,0.1070,0.0002,44.5480,8.0558,2.7411,0.6048,0.1713,0.0376,0.2000,0.2000,0.2001,0.2024,0.0000,0.0000,0.0000,0.0000,0.0000
  6077,0.0513,-0.0074,0.3596,35.0368,19.2333,0.0000,0.2952,227.4779,0.0473,0.0770,0.1073,0.0002,44.4711,8.0405,2.7362,0.6027,0.1709,0.0375,0.2000,0.2000,0.2001,0.2024,0.0000,0.0000,0.0000,0.0000,0.0000
  6078,0.0518,-0.0136,0.3153,35.0461,19.2547,0.0000,0.2948,227.2022,0.0496,0.0713,0.1061,0.0002,44.7319,8.0907,2.7526,0.6074,0.1720,0.0378,0.2000,0.2000,0.2001,0.2023,0.0000,0.0000,0.0000,0.0000,0.0000
  6079,0.0508,-0.0170,0.2934,35.0560,19.2549,0.0000,0.2944,226.9591,0.0497,0.0678,0.1053,0.0002,44.8726,8.1149,2.7607,0.6076,0.1725,0.0378,0.2000,0.2000,0.2001,0.2022,0.0000,0.0000,0.0000,0.0000,0.0000
  6080,0.0445,-0.0085,0.4963,35.1359,19.5041,0.0000,0.2903,226.3545,0.0988,0.0720,0.1106,0.0002,47.2165,8.8289,2.9600,0.7766,0.1848,0.0481,0.2001,0.2000,0.2028,0.2034,0.0000,0.0000,0.0000,0.0000,0.0000
  6081,0.0445,-0.0053,0.5659,35.1523,19.5146,0.0000,0.2884,225.9737,0.0934,0.0654,0.1082,0.0002,47.0098,8.7379,2.9365,0.7469,0.1834,0.0463,0.2001,0.2000,0.2014,0.2033,0.0000,0.0000,0.0000,0.0000,0.0000
  6082,0.0448,0.0261,0.6179,35.1749,19.5297,0.0000,0.2856,225.4415,0.0873,0.0579,0.1054,0.0002,46.7770,8.6326,2.9097,0.7123,0.1817,0.0442,0.2001,0.2000,0.2005,0.2032,0.0000,0.0000,0.0000,0.0000,0.0000
  6083,0.0474,-0.0057,0.6151,35.1739,19.5352,0.0000,0.2858,225.4873,0.0879,0.0587,0.1056,0.0002,46.7994,8.6408,2.9120,0.7149,0.1819,0.0444,0.2001,0.2000,0.2006,0.2032,0.0000,0.0000,0.0000,0.0000,0.0000
  6084,0.0377,-0.0492,0.4923,35.1275,19.5189,0.0000,0.2913,226.5959,0.1023,0.0766,0.1122,0.0002,47.3477,8.8849,2.9747,0.7950,0.1857,0.0493,0.2001,0.2000,0.2041,0.2035,0.0000,0.0000,0.0000,0.0000,0.0000
  6085,0.0389,-0.0348,0.4973,35.1386,19.5084,0.0000,0.2900,226.3014,0.0984,0.0713,0.1103,0.0002,47.1934,8.8183,2.9572,0.7730,0.1847,0.0479,0.2001,0.2000,0.2026,0.2034,0.0000,0.0000,0.0000,0.0000,0.0000
  6086,0.0468,0.0779,0.6136,35.1559,19.4986,0.0000,0.2880,225.8251,0.0899,0.0615,0.1068,0.0002,46.8918,8.6898,2.9239,0.7319,0.1826,0.0454,0.2001,0.2000,0.2010,0.2033,0.0000,0.0000,0.0000,0.0000,0.0000
  6087,0.0482,0.0675,0.6570,35.1863,19.5067,0.0000,0.2842,225.2052,0.0842,0.0532,0.1037,0.0002,46.6547,8.5786,2.8953,0.6938,0.1808,0.0431,0.2001,0.2000,0.2004,0.2029,0.0000,0.0000,0.0000,0.0000,0.0000
  6088,0.0452,0.1075,0.5717,35.1481,19.3757,0.0000,0.2887,225.8245,0.0902,0.0615,0.1069,0.0002,46.9096,8.7058,2.9263,0.7359,0.1828,0.0457,0.2001,0.2000,0.2014,0.2021,0.0000,0.0000,0.0000,0.0000,0.0000
  6089,0.0348,0.1165,0.4864,35.1255,19.3542,0.0000,0.2915,226.3084,0.0945,0.0681,0.1094,0.0002,47.0968,8.7939,2.9489,0.7660,0.1841,0.0475,0.2001,0.2000,0.2025,0.2020,0.0000,0.0000,0.0000,0.0000,0.0000
  6090,0.0411,0.1088,0.6483,35.1668,19.4059,0.0000,0.2865,225.5093,0.0868,0.0565,0.1050,0.0002,46.7665,8.6368,2.9090,0.7127,0.1817,0.0442,0.2001,0.2000,0.2008,0.2022,0.0000,0.0000,0.0000,0.0000,0.0000
  6091,0.0474,0.1031,0.6712,35.1739,19.4585,0.0000,0.2857,225.4566,0.0859,0.0554,0.1046,0.0002,46.7256,8.6140,2.9040,0.7057,0.1814,0.0438,0.2001,0.2000,0.2005,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000
  6092,0.0484,0.0809,0.6865,35.1926,19.4833,0.0000,0.2835,225.0704,0.0824,0.0509,0.1029,0.0002,46.5899,8.5490,2.8877,0.6838,0.1804,0.0425,0.2000,0.2000,0.2003,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6093,0.0513,0.0414,0.6795,35.2017,19.5255,0.0000,0.2823,224.8726,0.0812,0.0494,0.1023,0.0002,46.5393,8.5223,2.8815,0.6751,0.1800,0.0420,0.2000,0.2000,0.2002,0.2030,0.0000,0.0000,0.0000,0.0000,0.0000
  6094,0.0477,0.0246,0.6666,35.2020,19.5407,0.0000,0.2823,224.8574,0.0812,0.0500,0.1024,0.0002,46.5470,8.5241,2.8824,0.6761,0.1801,0.0420,0.2000,0.2000,0.2002,0.2030,0.0000,0.0000,0.0000,0.0000,0.0000
  6095,0.0302,0.1458,0.4265,35.1156,19.2627,0.0000,0.2927,226.2998,0.0947,0.0679,0.1095,0.0002,47.1102,8.8094,2.9510,0.7699,0.1843,0.0477,0.2001,0.2000,0.2028,0.2010,0.0000,0.0000,0.0000,0.0000,0.0000
  6096,0.0370,0.1958,0.5137,35.1669,19.2791,0.0000,0.2864,225.2474,0.0860,0.0537,0.1041,0.0002,46.7151,8.6200,2.9028,0.7049,0.1813,0.0438,0.2000,0.2000,0.2006,0.2011,0.0000,0.0000,0.0000,0.0000,0.0000
  6097,0.0444,0.1657,0.5626,35.1663,19.3393,0.0000,0.2864,225.4090,0.0864,0.0552,0.1046,0.0002,46.7440,8.6290,2.9064,0.7093,0.1815,0.0440,0.2001,0.2000,0.2007,0.2015,0.0000,0.0000,0.0000,0.0000,0.0000
  6098,0.0408,0.1904,0.5513,35.1683,19.3265,0.0000,0.2862,225.3438,0.0860,0.0543,0.1043,0.0002,46.7228,8.6200,2.9038,0.7058,0.1814,0.0438,0.2000,0.2000,0.2007,0.2014,0.0000,0.0000,0.0000,0.0000,0.0000
  6099,0.0466,0.1513,0.6299,35.1872,19.3621,0.0000,0.2839,225.0126,0.0828,0.0500,0.1027,0.0002,46.5913,8.5558,2.8879,0.6844,0.1804,0.0425,0.2000,0.2000,0.2003,0.2016,0.0000,0.0000,0.0000,0.0000,0.0000
  6100,0.0407,0.2168,0.5559,35.2016,19.3175,0.0000,0.2820,224.6293,0.0807,0.0460,0.1012,0.0002,46.4837,8.5053,2.8745,0.6663,0.1796,0.0414,0.2000,0.2000,0.2003,0.2011,0.0000,0.0000,0.0000,0.0000,0.0000
  6101,0.0425,0.2515,0.5660,35.2209,19.3152,0.0000,0.2796,224.2264,0.0783,0.0420,0.0996,0.0002,46.3642,8.4460,2.8597,0.6460,0.1787,0.0402,0.2000,0.2000,0.2001,0.2010,0.0000,0.0000,0.0000,0.0000,0.0000
  6102,0.0184,-0.0911,-0.0333,35.0765,19.3986,0.0000,0.3011,229.4191,0.1012,0.0930,0.1190,0.0002,47.5663,9.0076,3.0137,0.8578,0.1881,0.0531,0.2003,0.2000,0.2060,0.2024,0.0000,0.0000,0.0000,0.0000,0.0000
  6103,0.0239,0.0917,0.1377,35.0730,19.4015,0.0000,0.3009,229.1493,0.1109,0.1027,0.1222,0.0002,47.9106,9.1324,3.0480,0.8931,0.1902,0.0552,0.2008,0.2000,0.2140,0.2031,0.0000,0.0000,0.0000,0.0000,0.0000
  6104,0.0382,0.1240,0.2587,35.0860,19.3476,0.0000,0.2976,227.8366,0.1041,0.0872,0.1166,0.0002,47.5653,9.0009,3.0064,0.8413,0.1877,0.0521,0.2004,0.2000,0.2087,0.2022,0.0000,0.0000,0.0000,0.0000,0.0000
  6105,0.0323,0.1441,0.2620,35.0893,19.2820,0.0000,0.2965,227.3636,0.1010,0.0810,0.1144,0.0002,47.4252,8.9500,2.9896,0.8215,0.1866,0.0509,0.2002,0.2000,0.2060,0.2016,0.0000,0.0000,0.0000,0.0000,0.0000
  6106,0.0345,0.1812,0.3940,35.0997,19.2551,0.0000,0.2949,226.7668,0.0977,0.0735,0.1117,0.0002,47.2561,8.8785,2.9690,0.7943,0.1854,0.0492,0.2001,0.2000,0.2041,0.2012,0.0000,0.0000,0.0000,0.0000,0.0000
  6107,0.0286,0.1794,0.4419,35.1299,19.2481,0.0000,0.2910,225.8931,0.0916,0.0625,0.1076,0.0002,46.9721,8.7475,2.9343,0.7480,0.1832,0.0464,0.2000,0.2000,0.2018,0.2009,0.0000,0.0000,0.0000,0.0000,0.0000
  6108,0.0403,-0.0846,0.4251,34.9861,19.1024,0.0000,0.3170,231.0632,0.0353,0.1214,0.1259,0.0002,44.4232,8.2800,2.7952,0.7398,0.1745,0.0459,0.2001,0.2000,0.2014,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6109,0.0410,-0.0890,0.4245,34.9858,19.0943,0.0000,0.3170,231.0455,0.0365,0.1212,0.1260,0.0002,44.7680,8.3515,2.8176,0.7501,0.1759,0.0465,0.2001,0.2000,0.2014,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6110,0.0451,-0.1416,0.4340,35.1111,19.5472,0.0000,0.2942,227.2120,0.1088,0.0896,0.1170,0.0002,47.6493,9.0229,3.0119,0.8448,0.1880,0.0523,0.2003,0.2000,0.2081,0.2038,0.0000,0.0000,0.0000,0.0000,0.0000
  6111,0.0449,-0.0899,0.4357,35.1006,19.5472,0.0000,0.2955,227.4239,0.1095,0.0924,0.1182,0.0002,47.7135,9.0515,3.0197,0.8559,0.1885,0.0530,0.2003,0.2000,0.2089,0.2038,0.0000,0.0000,0.0000,0.0000,0.0000
  6112,0.0438,-0.0894,0.4471,35.1064,19.5300,0.0000,0.2943,227.2400,0.1084,0.0889,0.1168,0.0002,47.6414,9.0184,3.0108,0.8432,0.1879,0.0522,0.2003,0.2000,0.2078,0.2037,0.0000,0.0000,0.0000,0.0000,0.0000
  6113,0.0447,-0.0752,0.4676,35.1178,19.5279,0.0000,0.2925,226.8736,0.1054,0.0814,0.1140,0.0002,47.4758,8.9408,2.9898,0.8144,0.1867,0.0504,0.2002,0.2000,0.2055,0.2037,0.0000,0.0000,0.0000,0.0000,0.0000
  6114,0.0442,-0.0965,0.4319,35.1065,19.5346,0.0000,0.2942,227.2469,0.1090,0.0902,0.1173,0.0002,47.6669,9.0306,3.0140,0.8477,0.1881,0.0525,0.2003,0.2000,0.2082,0.2037,0.0000,0.0000,0.0000,0.0000,0.0000
  6115,0.0452,-0.1147,0.4237,35.1109,19.5312,0.0000,0.2933,227.1115,0.1086,0.0884,0.1166,0.0002,47.6268,9.0117,3.0087,0.8404,0.1878,0.0520,0.2003,0.2000,0.2077,0.2036,0.0000,0.0000,0.0000,0.0000,0.0000
  6116,0.0429,-0.1179,0.3911,35.0649,19.3552,0.0000,0.3013,228.1989,0.1017,0.0971,0.1202,0.0002,47.6443,9.0564,3.0178,0.8647,0.1884,0.0535,0.2004,0.2000,0.2088,0.2029,0.0000,0.0000,0.0000,0.0000,0.0000
  6117,0.0428,-0.1206,0.3921,35.0812,19.4251,0.0000,0.2991,227.9630,0.1032,0.0942,0.1191,0.0002,47.5977,9.0305,3.0119,0.8557,0.1880,0.0530,0.2003,0.2000,0.2078,0.2032,0.0000,0.0000,0.0000,0.0000,0.0000
  6118,0.0422,-0.1153,0.4024,35.0530,19.2930,0.0000,0.3030,228.4048,0.0987,0.0991,0.1210,0.0002,47.6186,9.0720,3.0197,0.8717,0.1885,0.0539,0.2004,0.2000,0.2085,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6119,0.0440,-0.1242,0.3991,35.0965,19.4850,0.0000,0.2972,227.6856,0.1041,0.0913,0.1180,0.0002,47.5551,9.0072,3.0066,0.8464,0.1877,0.0524,0.2003,0.2000,0.2072,0.2035,0.0000,0.0000,0.0000,0.0000,0.0000
  6120,0.0427,-0.1059,0.4019,35.0436,19.2509,0.0000,0.3051,228.6118,0.0921,0.1003,0.1215,0.0002,47.5433,9.0577,3.0160,0.8698,0.1883,0.0538,0.2004,0.2000,0.2081,0.2025,0.0000,0.0000,0.0000,0.0000,0.0000
  6121,0.0440,-0.1238,0.3938,35.1155,19.5217,0.0000,0.2948,227.3696,0.1051,0.0886,0.1168,0.0002,47.5398,8.9907,3.0031,0.8376,0.1875,0.0519,0.2003,0.2000,0.2071,0.2037,0.0000,0.0000,0.0000,0.0000,0.0000
  6122,0.0428,-0.0893,0.4057,35.0350,19.2273,0.0000,0.3075,228.9761,0.0842,0.0996,0.1213,0.0002,47.4050,9.0215,3.0063,0.8640,0.1877,0.0535,0.2003,0.2000,0.2063,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000
  6123,0.0451,-0.1248,0.3973,35.1233,19.5389,0.0000,0.2936,227.1433,0.1063,0.0874,0.1163,0.0002,47.5469,8.9862,3.0023,0.8340,0.1874,0.0516,0.2003,0.2000,0.2072,0.2036,0.0000,0.0000,0.0000,0.0000,0.0000
  6124,0.0421,-0.0846,0.4169,35.0272,19.2054,0.0000,0.3091,229.3066,0.0751,0.0987,0.1212,0.0002,47.0727,8.9107,2.9766,0.8450,0.1858,0.0523,0.2002,0.2000,0.2036,0.2028,0.0000,0.0000,0.0000,0.0000,0.0000
  6125,0.0452,-0.1299,0.4185,35.1253,19.5335,0.0000,0.2932,227.0504,0.1074,0.0872,0.1162,0.0002,47.5748,8.9891,3.0032,0.8336,0.1875,0.0516,0.2003,0.2000,0.2074,0.2036,0.0000,0.0000,0.0000,0.0000,0.0000
  6126,0.0418,-0.0847,0.4260,35.0187,19.1723,0.0000,0.3112,229.7217,0.0653,0.0998,0.1214,0.0002,46.6135,8.8128,2.9454,0.8235,0.1839,0.0510,0.2001,0.2000,0.2026,0.2028,0.0000,0.0000,0.0000,0.0000,0.0000
  6127,0.0458,-0.1365,0.4380,35.1222,19.5369,0.0000,0.2927,227.0087,0.1079,0.0869,0.1160,0.0002,47.5905,8.9945,3.0043,0.8342,0.1875,0.0516,0.2003,0.2000,0.2073,0.2037,0.0000,0.0000,0.0000,0.0000,0.0000
  6128,0.0408,-0.0871,0.4266,35.0069,19.1323,0.0000,0.3132,230.0294,0.0570,0.1039,0.1225,0.0002,46.3200,8.7376,2.9235,0.8052,0.1825,0.0499,0.2001,0.2000,0.2019,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000
  6129,0.0393,-0.0895,0.4235,34.9849,19.0785,0.0000,0.3172,231.0463,0.0372,0.1214,0.1263,0.0002,44.8535,8.3726,2.8245,0.7545,0.1764,0.0468,0.2001,0.2000,0.2015,0.2025,0.0000,0.0000,0.0000,0.0000,0.0000
  6130,0.0410,-0.0834,0.4282,34.9881,19.0861,0.0000,0.3166,230.9238,0.0395,0.1183,0.1257,0.0002,45.1063,8.4265,2.8361,0.7626,0.1771,0.0473,0.2001,0.2000,0.2014,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6131,0.0408,-0.0830,0.4320,34.9978,19.1058,0.0000,0.3151,230.4682,0.0484,0.1107,0.1242,0.0002,45.6309,8.5446,2.8666,0.7773,0.1790,0.0482,0.2001,0.2000,0.2015,0.2027,0.0000,0.0000,0.0000,0.0000,0.0000
  6132,0.0402,-0.0901,0.4269,34.9971,19.0991,0.0000,0.3153,230.3676,0.0495,0.1101,0.1242,0.0002,45.9535,8.6248,2.8898,0.7882,0.1804,0.0488,0.2001,0.2000,0.2016,0.2026,0.0000,0.0000,0.0000,0.0000,0.0000
  6133,0.0397,-0.0848,0.4307,34.9787,19.0847,0.0000,0.3180,231.3392,0.0322,0.1296,0.1275,0.0002,44.0724,8.2081,2.7684,0.7312,0.1729,0.0453,0.2001,0.2000,0.2016,0.2025,0.0000,0.0000,0.0000,0.0000,0.0000
  6134,0.0460,-0.0902,0.4770,35.1273,19.5267,0.0000,0.2912,226.6683,0.1037,0.0782,0.1128,0.0002,47.3898,8.9031,2.9795,0.8010,0.1860,0.0496,0.2002,0.2000,0.2044,0.2036,0.0000,0.0000,0.0000,0.0000,0.0000
  6135,0.0390,-0.0800,0.4987,35.1366,19.5192,0.0000,0.2902,226.3782,0.1002,0.0737,0.1112,0.0002,47.2593,8.8467,2.9645,0.7821,0.1851,0.0485,0.2001,0.2000,0.2032,0.2034,0.0000,0.0000,0.0000,0.0000,0.0000
  6136,0.0390,-0.0804,0.4298,34.9740,19.0594,0.0000,0.3187,231.5224,0.0292,0.1350,0.1286,0.0002,43.8547,8.1630,2.7523,0.7288,0.1719,0.0451,0.2001,0.2000,0.2019,0.2024,0.0000,0.0000,0.0000,0.0000,0.0000
  6137,0.0386,-0.0781,0.4145,34.9675,19.0560,0.0000,0.3204,231.7725,0.0258,0.1405,0.1311,0.0002,43.6645,8.1270,2.7418,0.7254,0.1712,0.0449,0.2001,0.2000,0.2029,0.2023,0.0000,0.0000,0.0000,0.0000,0.0000
