Date,pressure,SW_radiation,LW_ratidation,Air_temperature,WINDU,WINDV,Rain,Relative_humidity
2023-01-08 14:00:00,101283.2031,1035.4565,330.8246,20.3991,5.4164,6.7750,0.0000,74.9538
2023-01-08 14:30:00,101266.1250,976.6914,331.4037,20.5796,5.5848,6.9238,0.0000,74.5529
2023-01-08 15:00:00,101267.1406,902.5217,332.8213,20.6877,5.5289,7.4477,0.0000,75.5784
2023-01-08 15:30:00,101273.2188,816.3044,332.8607,20.4043,5.2933,7.9736,0.0000,78.9016
2023-01-08 16:00:00,101277.9062,719.6553,333.3972,20.3500,4.7131,7.9327,0.0000,81.6314
2023-01-08 16:30:00,101278.7109,614.8356,333.6024,20.3766,4.1855,7.9333,0.0000,82.8531
2023-01-08 17:00:00,101267.4688,503.8325,333.2646,20.4305,4.3743,7.8636,0.0000,82.7368
2023-01-08 17:30:00,101264.4531,388.5850,333.1929,20.4589,4.1793,7.8748,0.0000,83.3515
2023-01-08 18:00:00,101267.3281,271.9980,334.0026,20.4966,3.9174,7.7654,0.0000,83.8215
2023-01-08 18:30:00,101271.8047,159.4507,334.3068,20.5117,3.7599,7.9594,0.0000,84.6411
2023-01-08 19:00:00,101285.6094,57.7876,335.0633,20.5046,3.1910,7.9231,0.0000,85.9038
2023-01-08 19:30:00,101292.6719,0.0000,335.6828,20.5831,2.8936,8.2218,0.0000,86.4686
2023-01-08 20:00:00,101315.1641,0.0000,338.4270,21.0051,2.2628,7.7762,0.0000,84.6052
2023-01-08 20:30:00,101309.6719,0.0000,339.8503,21.5656,2.4047,8.4121,0.0000,80.0416
2023-01-08 21:00:00,101279.9219,0.0000,339.0064,21.5245,1.5321,8.9536,0.0000,78.2577
2023-01-08 21:30:00,101256.3047,0.0000,337.2520,21.4958,1.2203,9.7299,0.0000,77.2057
2023-01-08 22:00:00,101255.0000,0.0000,334.8814,21.3926,0.1253,9.5303,0.0000,75.2788
2023-01-08 22:30:00,101234.2812,0.0000,331.0250,21.2271,-0.2137,9.4916,0.0000,72.5950
2023-01-08 23:00:00,101213.5938,0.0000,327.3173,20.7613,-0.3347,8.2804,0.0000,73.4367
2023-01-08 23:30:00,101206.3984,0.0000,324.2413,20.5932,-1.9526,7.2169,0.0000,70.3967
2023-01-09 00:00:00,101211.4688,0.0000,327.0095,21.6419,-5.4556,4.9391,0.0000,59.3293
2023-01-09 00:30:00,101213.1562,0.0000,326.8388,21.6776,-4.9133,3.4588,0.0000,58.5032
2023-01-09 01:00:00,101215.6719,0.0000,325.7720,21.3276,-5.6370,2.9563,0.0000,59.6101
2023-01-09 01:30:00,101224.1719,0.0000,323.8468,20.8002,-3.7838,2.6593,0.0000,61.4004
2023-01-09 02:00:00,101230.6250,0.0000,322.5775,20.5553,-3.5976,1.9578,0.0000,61.8614
2023-01-09 02:30:00,101240.7109,0.0000,321.5453,20.3542,-3.5823,1.2262,0.0000,62.0480
2023-01-09 03:00:00,101286.1797,0.0000,320.5492,20.1000,-3.2222,0.8859,0.0000,62.3179
2023-01-09 03:30:00,101306.7031,0.0000,319.5260,19.8616,-2.2602,0.7608,0.0000,62.5073
2023-01-09 04:00:00,101306.3750,0.0000,318.5971,19.7061,-0.9018,0.5561,0.0000,62.6136
2023-01-09 04:30:00,101330.4219,0.0000,317.9409,19.6370,0.2071,0.5795,0.0000,63.9444
2023-01-09 05:00:00,101358.0000,0.0000,317.0793,19.4897,0.1817,0.8656,0.0000,64.9522
2023-01-09 05:30:00,101370.2031,5.3662,316.4978,19.3164,-0.8289,1.2893,0.0000,65.0429
2023-01-09 06:00:00,101388.7422,88.5558,316.6005,19.2499,-1.2378,0.9356,0.0000,64.2901
2023-01-09 06:30:00,101408.1953,196.2497,317.3720,19.3897,-1.8401,0.1059,0.0000,63.2463
2023-01-09 07:00:00,101410.6953,311.7056,319.9335,20.0769,-4.2771,-0.1601,0.0000,62.5130
2023-01-09 07:30:00,101395.9141,429.2137,324.0222,21.0807,-5.3109,-0.2003,0.0000,61.0951
2023-01-09 08:00:00,101379.1562,544.5583,328.4392,21.8002,-4.5975,0.0128,0.0000,65.3235
2023-01-09 08:30:00,101362.6406,654.9835,333.4806,22.3612,-4.0600,0.0179,0.0000,67.7526
2023-01-09 09:00:00,101301.4922,757.9517,338.8272,22.9199,-3.6202,0.1218,0.0000,67.2707
2023-01-09 09:30:00,101265.2344,849.5555,345.6008,23.5471,-3.6141,-0.1293,0.0000,64.9577
2023-01-09 10:00:00,101242.3906,929.8602,351.6282,24.1757,-3.2652,-0.7344,0.0000,62.4685
2023-01-09 10:30:00,101188.7344,997.9017,356.1766,24.8108,-2.8524,-0.4718,0.0000,59.3109
2023-01-09 11:00:00,101130.7266,1047.9464,363.2377,25.7118,-1.8931,-0.5794,0.0000,54.2373
2023-01-09 11:30:00,101086.7891,1084.5382,365.2693,24.6786,1.4305,1.8596,0.0000,59.1166
2023-01-09 12:00:00,101051.0078,1103.8644,361.1051,23.8803,3.0098,3.8551,0.0000,64.8885
2023-01-09 12:30:00,101020.6406,1107.9265,358.0458,23.3507,3.2336,4.1797,0.0000,70.0117
2023-01-09 13:00:00,100981.5469,1093.1095,357.5446,23.0437,3.4038,4.7010,0.0000,74.5759
2023-01-09 13:30:00,100951.0156,1064.8876,359.8877,23.2698,3.7255,4.8473,0.0000,73.1820
2023-01-09 14:00:00,100917.6406,1020.9699,360.7274,23.4691,4.3149,5.4107,0.0000,71.7569
2023-01-09 14:30:00,100877.1172,963.5417,361.2786,23.6722,4.8440,7.0010,0.0000,67.8159
2023-01-09 15:00:00,100853.3828,890.1310,362.4484,23.7920,4.9730,8.2919,0.0000,66.1043
2023-01-09 15:30:00,100820.4531,805.8138,362.3091,23.8282,4.6807,9.0226,0.0000,64.9190
2023-01-09 16:00:00,100776.5938,711.0078,362.4770,23.9419,4.1047,9.6793,0.0000,63.7514
2023-01-09 16:30:00,100742.7266,606.9545,362.7813,23.9335,3.7295,10.1565,0.0000,63.8657
2023-01-09 17:00:00,100725.5547,496.5464,362.0896,23.8603,3.4170,10.3631,0.0000,64.5077
2023-01-09 17:30:00,100696.8125,382.2920,362.2917,23.8362,3.1296,10.7066,0.0000,64.8275
2023-01-09 18:00:00,100666.9922,267.6656,362.0610,23.9251,2.8510,10.5854,0.0000,64.4047
2023-01-09 18:30:00,100651.6016,156.7469,362.7162,24.1323,2.1872,10.2000,0.0000,63.1454
2023-01-09 19:00:00,100648.3672,56.5587,364.1698,24.4130,1.6656,9.9630,0.0000,61.0731
2023-01-09 19:30:00,100635.1094,0.0000,364.9966,24.3210,0.5967,7.9185,0.0000,63.1802
2023-01-09 20:00:00,100635.9219,0.0000,368.6906,24.8797,-0.0645,8.4207,0.0000,61.5960
2023-01-09 20:30:00,100615.0859,0.0000,368.8221,24.8622,0.0162,7.7522,0.0000,62.0402
2023-01-09 21:00:00,100549.1641,0.0000,370.0163,25.0256,-0.0343,7.8396,0.0000,60.7226
2023-01-09 21:30:00,100530.9297,0.0000,370.2676,24.5653,-0.6916,6.4993,0.0000,64.0081
2023-01-09 22:00:00,100523.5078,0.0000,369.5503,24.4169,-1.9874,5.5772,0.0000,63.9909
2023-01-09 22:30:00,100509.2656,0.0000,369.1104,24.4813,-2.1930,5.2884,0.1566,61.0475
2023-01-09 23:00:00,100765.7969,0.0000,420.4983,24.7136,-3.1505,-2.6025,0.7356,59.6959
2023-01-09 23:30:00,100704.8594,0.0000,391.9030,24.3143,-4.1653,1.4088,0.0000,62.4831
2023-01-10 00:00:00,100646.5000,0.0000,397.8996,25.0271,-5.8123,1.6928,0.0000,58.3512
2023-01-10 00:30:00,100667.6875,0.0000,373.2038,24.7332,-6.6577,1.5246,0.0000,59.3335
2023-01-10 01:00:00,100601.9844,0.0000,371.9672,24.2177,-4.5830,1.7140,0.0000,62.9401
2023-01-10 01:30:00,100542.1406,0.0000,370.0666,24.0804,-4.2429,2.4536,0.0000,63.2428
2023-01-10 02:00:00,100457.8906,0.0000,367.0089,23.7770,-3.5969,3.0726,0.0000,64.3475
2023-01-10 02:30:00,100432.7812,0.0000,362.6569,23.3057,-2.5355,3.3460,0.0000,66.3281
2023-01-10 03:00:00,100480.0781,0.0000,359.3503,23.0916,-2.6454,2.5010,0.0000,67.1323
2023-01-10 03:30:00,100433.7656,0.0000,361.2235,23.4050,-2.6279,2.7819,0.0000,65.2465
2023-01-10 04:00:00,100425.9219,0.0000,363.9561,23.6955,-2.7103,2.5128,0.0000,63.4008
2023-01-10 04:30:00,100427.5234,0.0000,364.6782,24.0358,-2.9652,1.1006,0.0000,60.4796
2023-01-10 05:00:00,100423.9453,0.0000,364.2389,23.9820,-3.8188,-0.8031,0.0000,60.0907
2023-01-10 05:30:00,100417.2109,1.7577,422.2236,25.3278,-6.8088,-2.9381,0.0000,51.3405
2023-01-10 06:00:00,100390.9141,19.4436,420.6862,24.3369,-4.0317,-1.4490,0.0000,57.9123
2023-01-10 06:30:00,100384.7422,186.8880,368.4398,24.6798,-4.2854,-2.4504,0.0000,56.3466
2023-01-10 07:00:00,100378.8672,300.2910,370.3115,25.6205,-5.4140,-3.7265,0.0000,51.4464
2023-01-10 07:30:00,100395.1641,417.0385,371.2159,26.1657,-4.6055,-5.0281,0.0000,49.7043
2023-01-10 08:00:00,100391.3203,531.7961,370.1387,26.0259,-4.0082,-4.8285,0.0000,50.8157
2023-01-10 08:30:00,100367.4375,641.4341,372.3651,26.2144,-3.8702,-4.7649,0.0000,50.3317
2023-01-10 09:00:00,100338.7500,743.8278,373.8735,26.3923,-3.4414,-5.0167,0.0000,49.7185
2023-01-10 09:30:00,100309.8906,837.4899,374.9170,26.5245,-2.8875,-4.1774,0.0000,49.5153
2023-01-10 10:00:00,100290.1562,919.9851,375.6338,27.0928,-0.1102,-3.0745,0.0000,46.1148
2023-01-10 10:30:00,100288.5156,987.7149,366.6639,25.3302,4.4859,-3.3327,0.0000,53.9803
2023-01-10 11:00:00,100296.1406,1039.2175,366.9003,25.2429,5.0900,-2.7168,0.0000,55.0083
2023-01-10 11:30:00,100319.9844,1076.7717,364.5037,24.4300,5.4260,-1.1593,0.0000,59.7586
2023-01-10 12:00:00,100321.3594,1099.1622,365.8230,24.2877,4.1842,1.5260,0.0000,62.6471
2023-01-10 12:30:00,100330.8281,1105.3015,362.7948,23.8976,4.3192,2.2793,0.0000,67.0714
2023-01-10 13:00:00,100389.2969,1093.6843,353.3274,22.5332,6.5210,3.5579,0.0000,77.7004
2023-01-10 13:30:00,100442.6094,1066.6630,347.7346,21.6439,5.9609,4.2733,0.0000,84.3192
2023-01-10 14:00:00,100492.5625,1024.8302,347.0591,21.8873,4.8206,3.7904,0.0000,79.7899
2023-01-10 14:30:00,100542.4375,967.2117,346.1306,21.6629,5.0084,3.8446,0.0000,81.6620
2023-01-10 15:00:00,100624.2344,893.5983,346.0207,21.1982,5.0100,3.8587,0.0000,86.9045
2023-01-10 15:30:00,100679.8594,808.3370,347.1173,21.0871,5.0477,4.3368,0.0000,87.6234
2023-01-10 16:00:00,100715.1328,712.4294,347.9582,20.8255,5.6136,5.5419,0.0002,89.5307
2023-01-10 16:30:00,100757.8906,520.1636,378.6506,20.5887,6.1002,6.7333,0.0000,89.9828
2023-01-10 17:00:00,100800.4688,344.2903,405.7736,20.3846,5.9594,7.1359,0.0000,90.1025
2023-01-10 17:30:00,100829.1875,228.0172,408.2558,20.1967,5.9495,7.4721,0.0004,90.1483
2023-01-10 18:00:00,100835.4922,272.0230,336.9990,20.0621,8.0431,5.1938,0.0000,89.2147
2023-01-10 18:30:00,100858.0625,159.8628,335.1244,20.0590,7.6482,5.6580,0.0000,88.5954
2023-01-10 19:00:00,100894.1016,57.9061,335.5336,19.9608,7.5868,6.5903,0.0000,88.7528
2023-01-10 19:30:00,100922.8750,0.0000,336.2130,19.8961,7.2722,6.8762,0.0000,89.1096
2023-01-10 20:00:00,100960.0469,0.0000,335.3745,19.9407,6.9769,7.2052,0.0000,89.0380
2023-01-10 20:30:00,100997.8125,0.0000,332.4720,19.9548,6.7849,7.3047,0.0000,88.6183
2023-01-10 21:00:00,100984.5938,0.0000,330.5717,19.9187,6.5194,7.2924,0.0000,88.5001
2023-01-10 21:30:00,100992.9062,0.0000,330.8559,19.9291,6.2780,7.6263,0.0000,88.1358
2023-01-10 22:00:00,101016.9688,0.0000,331.1158,19.9273,6.0501,7.7850,0.0000,88.5429
2023-01-10 22:30:00,101011.5781,0.0000,330.9886,20.3694,4.5077,8.1350,0.0000,84.5025
2023-01-10 23:00:00,101017.9219,0.0000,328.0548,20.1390,3.9839,8.5362,0.0000,83.2360
2023-01-10 23:30:00,101045.1406,0.0000,326.9431,19.8227,3.4547,8.7363,0.0025,84.4231
2023-01-11 00:00:00,101070.7031,0.0000,326.5466,19.4642,3.1426,8.8613,0.0139,85.9821
2023-01-11 00:30:00,101085.8984,0.0000,399.8398,19.1385,3.0122,8.8018,0.0215,86.4685
2023-01-11 01:00:00,101098.0781,0.0000,398.4002,18.9587,2.0268,8.9317,0.0001,85.6870
2023-01-11 01:30:00,101114.1484,0.0000,394.2484,18.8393,1.3062,8.6461,0.0019,83.3005
2023-01-11 02:00:00,101124.5391,0.0000,396.2157,18.7122,1.3146,8.3381,0.0051,83.4439
2023-01-11 02:30:00,101124.1406,0.0000,391.0183,18.5368,0.6702,8.3929,0.0146,81.9877
2023-01-11 03:00:00,101161.3281,0.0000,394.5289,18.4892,1.0913,8.1916,0.0016,81.6436
2023-01-11 03:30:00,101183.9141,0.0000,387.8864,18.4522,0.8806,8.1907,0.0000,80.8585
2023-01-11 04:00:00,101187.4688,0.0000,357.5405,18.3417,0.5516,8.3472,0.0006,81.0018
2023-01-11 04:30:00,101218.3828,0.0000,314.2056,18.1757,0.6815,7.3623,0.0006,82.8381
2023-01-11 05:00:00,101248.0000,0.0000,364.2890,18.0104,-0.5257,6.6496,0.0000,81.9321
2023-01-11 05:30:00,101273.6094,1.8013,388.1697,17.2681,-1.9461,6.6907,0.0000,84.8332
2023-01-11 06:00:00,101304.1484,50.7386,374.9000,16.8312,-2.0976,6.7982,0.0000,86.0269
2023-01-11 06:30:00,101344.3750,131.2233,366.0644,17.0041,-1.9065,7.0551,0.0000,84.9982
2023-01-11 07:00:00,101364.5469,199.2279,373.6841,17.1700,-1.3810,6.7619,0.0000,82.5162
2023-01-11 07:30:00,101375.2344,318.6523,356.0992,17.4014,-0.6514,6.5507,0.0000,79.8556
2023-01-11 08:00:00,101382.1328,546.6943,307.1607,17.5611,0.5317,6.1379,0.0000,78.4455
2023-01-11 08:30:00,101383.9375,659.8197,306.5206,17.6817,2.0454,5.9798,0.0000,77.7998
2023-01-11 09:00:00,101352.9297,765.6121,306.4330,17.8446,2.7397,5.7451,0.0000,77.7563
2023-01-11 09:30:00,101342.2891,861.1300,307.3882,18.1154,3.0417,5.8118,0.0000,76.7339
2023-01-11 10:00:00,101334.6016,944.6929,308.7218,18.4389,3.6209,5.7611,0.0000,75.6320
2023-01-11 10:30:00,101315.7969,1014.3486,310.6694,18.5502,4.1558,5.6314,0.0000,79.0420
2023-01-11 11:00:00,101296.6406,1069.1254,311.8670,18.6625,4.5315,5.9377,0.0000,78.7335
2023-01-11 11:30:00,101285.6250,1107.8810,313.2754,18.8550,4.7855,6.1750,0.0000,78.4622
2023-01-11 12:00:00,101272.1719,1131.1874,313.8355,19.0117,5.0347,6.3547,0.0000,78.4079
2023-01-11 12:30:00,101253.6875,1137.2227,314.5784,19.1482,5.2168,6.3979,0.0000,78.1009
2023-01-11 13:00:00,101240.2031,1125.7103,315.7873,19.2901,5.2735,6.3360,0.0000,78.1651
2023-01-11 13:30:00,101231.8359,1097.5358,316.7312,19.4549,5.4027,6.3098,0.0000,77.8699
2023-01-11 14:00:00,101222.7578,1053.8470,317.0998,19.7249,5.2758,6.3290,0.0000,75.0376
2023-01-11 14:30:00,101215.1797,995.3295,316.7395,19.8030,5.4926,6.4704,0.0000,75.6348
2023-01-11 15:00:00,101235.4062,920.7437,317.6918,19.8169,5.6343,6.4923,0.0000,78.1508
2023-01-11 15:30:00,101243.0469,833.5342,318.5841,19.8564,5.8101,6.6438,0.0000,79.3579
2023-01-11 16:00:00,101247.2266,736.4888,318.6003,19.8906,5.6524,6.8509,0.0000,79.8122
2023-01-11 16:30:00,101261.2891,628.4777,320.0523,19.9243,5.3472,7.1393,0.0000,80.3134
2023-01-11 17:00:00,101274.0078,514.1220,321.8361,19.9510,4.9300,7.4771,0.0000,81.4280
2023-01-11 17:30:00,101282.9375,396.9370,322.3496,19.9553,4.6559,7.5793,0.0000,82.4483
2023-01-11 18:00:00,101294.4297,278.0092,323.7109,19.8908,4.3438,7.6744,0.0000,84.3501
2023-01-11 18:30:00,101316.2656,163.0531,324.7302,19.8564,3.9374,7.7730,0.0000,85.4059
2023-01-11 19:00:00,101332.2500,59.3126,324.9998,19.8324,3.5703,7.7048,0.0000,86.1988
2023-01-11 19:30:00,101343.9922,0.0000,326.1574,19.8095,3.4379,7.4584,0.0000,86.6876
2023-01-11 20:00:00,101360.3125,0.0000,327.8698,19.8072,3.4426,7.3052,0.0000,86.9909
2023-01-11 20:30:00,101372.3516,0.0000,329.6912,19.8533,3.5638,7.1480,0.0000,86.5615
2023-01-11 21:00:00,101332.5703,0.0000,331.9597,19.9244,3.9731,6.9989,0.0000,85.0515
2023-01-11 21:30:00,101321.4766,0.0000,334.8752,19.9720,3.8912,7.1368,0.0000,86.2882
2023-01-11 22:00:00,101329.2266,0.0000,337.0660,20.1072,3.4305,7.8101,0.0000,86.6784
2023-01-11 22:30:00,101310.0703,0.0000,337.9526,20.3257,3.0793,7.9552,0.0000,87.2003
2023-01-11 23:00:00,101288.3594,0.0000,338.4065,20.6023,1.2116,7.7003,0.0000,80.1929
2023-01-11 23:30:00,101283.4297,0.0000,337.3476,20.3810,1.6807,7.9281,0.0000,78.5604
2023-01-12 00:00:00,101273.9531,0.0000,336.4460,20.2328,1.4910,7.4511,0.0000,79.5482
2023-01-12 00:30:00,101266.5078,0.0000,334.1501,20.0067,0.3181,6.7349,0.0000,80.2811
2023-01-12 01:00:00,101257.3750,0.0000,331.0820,19.7347,-0.0842,6.2571,0.0000,79.4110
2023-01-12 01:30:00,101255.3516,0.0000,328.8642,19.3354,-0.2019,6.0789,0.0000,79.7486
2023-01-12 02:00:00,101256.0547,0.0000,326.8042,19.0546,-0.7721,6.0581,0.0000,77.8399
2023-01-12 02:30:00,101251.9375,0.0000,325.6847,19.0388,-1.0470,5.9553,0.0000,76.1276
2023-01-12 03:00:00,101296.8594,0.0000,325.0567,19.2456,-0.9467,5.1114,0.0000,73.7033
2023-01-12 03:30:00,101320.3516,0.0000,324.1110,19.0304,-1.4084,4.4184,0.0000,73.9338
2023-01-12 04:00:00,101324.8438,0.0000,323.2190,18.8916,-2.0101,3.8181,0.0000,72.1396
2023-01-12 04:30:00,101351.9062,0.0000,322.1740,18.7738,-2.0924,3.4062,0.0000,71.0791
2023-01-12 05:00:00,101380.8125,0.0000,320.5357,18.5875,-2.0563,3.1102,0.0000,70.5604
2023-01-12 05:30:00,101398.2188,1.5855,319.3639,18.4391,-1.9247,3.1754,0.0000,70.3115
2023-01-12 06:00:00,101418.2969,79.9751,318.2209,18.3319,-1.8932,3.0972,0.0000,69.9006
2023-01-12 06:30:00,101437.5078,186.8531,317.2978,18.3363,-1.6543,2.9578,0.0000,69.5642
2023-01-12 07:00:00,101442.1484,302.5072,317.1016,18.5077,-1.3771,2.3622,0.0000,67.5559
2023-01-12 07:30:00,101439.6016,420.6794,317.6010,18.8791,-1.1616,1.7016,0.0000,64.6334
2023-01-12 08:00:00,101437.5859,537.4507,318.6698,19.4668,-0.9851,0.9602,0.0000,61.7306
2023-01-12 08:30:00,101427.9453,648.7476,321.2097,19.9775,-0.1606,0.8714,0.0000,59.7622
2023-01-12 09:00:00,101384.3125,752.0302,322.9791,19.9660,1.2050,2.0328,0.0000,63.0123
2023-01-12 09:30:00,101355.4375,846.4678,325.2786,20.5712,2.1527,3.0368,0.0000,62.7912
2023-01-12 10:00:00,101336.3203,929.6105,326.7953,20.8103,2.5436,3.9102,0.0000,65.8587
2023-01-12 10:30:00,101303.3047,1000.4795,327.1693,20.9494,3.0804,4.6002,0.0000,68.1765
2023-01-12 11:00:00,101274.8047,1056.7671,327.6490,21.0958,3.3061,5.1714,0.0000,68.5071
2023-01-12 11:30:00,101263.3125,1097.8290,327.7502,21.3448,3.8681,4.7490,0.0000,67.8965
2023-01-12 12:00:00,101258.9609,1121.7308,328.4195,21.4334,4.3241,5.2021,0.0000,68.8470
2023-01-12 12:30:00,101254.7344,1128.5399,327.9624,21.2654,4.8073,5.9529,0.0000,71.2650
2023-01-12 13:00:00,101249.1328,1117.7948,327.4305,21.0782,4.9741,6.7509,0.0000,73.6425
2023-01-12 13:30:00,101246.9297,1090.0931,327.8430,21.0236,4.9117,7.2750,0.0000,74.8327
2023-01-12 14:00:00,101243.4062,1043.8362,329.8015,20.9544,4.6400,7.6539,0.0000,76.7614
2023-01-12 14:30:00,101238.4297,984.1565,330.6890,20.9186,4.0988,8.0314,0.0000,78.0768
2023-01-12 15:00:00,101242.2031,912.4724,329.8311,20.9197,4.1714,8.2495,0.0000,78.7124
2023-01-12 15:30:00,101246.4922,826.1853,329.9546,20.9246,4.0482,8.3731,0.0000,78.3054
2023-01-12 16:00:00,101255.7891,728.3600,330.3375,20.8969,4.0375,7.8437,0.0000,78.4829
2023-01-12 16:30:00,101269.0703,621.2810,331.2597,20.8740,4.2962,7.4432,0.0000,78.4250
2023-01-12 17:00:00,101282.8203,508.6661,331.1655,20.8626,4.2020,7.4076,0.0000,77.8016
2023-01-12 17:30:00,101290.9062,391.8938,331.4875,20.8273,3.9460,7.3962,0.0000,78.4169
2023-01-12 18:00:00,101299.8672,274.5718,331.5414,20.7555,3.6568,7.4760,0.0000,79.9094
2023-01-12 18:30:00,101313.7578,160.9464,331.1585,20.6463,3.3920,7.5552,0.0000,82.0240
2023-01-12 19:00:00,101330.1953,58.1748,331.0792,20.5531,3.1811,7.5841,0.0000,83.6777
2023-01-12 19:30:00,101348.5312,0.0000,330.6345,20.4472,3.0579,7.6838,0.0000,85.2166
2023-01-12 20:00:00,101368.7422,0.0000,330.2199,20.3998,3.0613,7.7013,0.0000,85.7058
2023-01-12 20:30:00,101384.8984,0.0000,329.7875,20.3632,3.0583,7.6328,0.0000,85.9900
2023-01-12 21:00:00,101354.3984,0.0000,329.5719,20.3262,3.0081,7.5364,0.0000,86.0197
2023-01-12 21:30:00,101347.1328,0.0000,330.5785,20.3224,2.8114,7.5375,0.0000,86.3114
2023-01-12 22:00:00,101357.4688,0.0000,334.6608,20.3645,2.6299,7.6823,0.0000,86.4838
2023-01-12 22:30:00,101348.4453,0.0000,336.4240,20.4200,2.6196,8.2080,0.0000,86.4848
2023-01-12 23:00:00,101337.0859,0.0000,335.7520,20.4929,2.4285,8.4588,0.0000,87.4420
2023-01-12 23:30:00,101334.8281,0.0000,334.4604,20.5786,1.7815,8.1162,0.0000,83.5203
2023-01-13 00:00:00,101327.7891,0.0000,332.7204,20.4809,1.3597,8.0688,0.0000,78.5755
2023-01-13 00:30:00,101317.3516,0.0000,331.5318,20.2507,1.0752,7.8682,0.0000,79.2308
2023-01-13 01:00:00,101316.1172,0.0000,330.3379,19.9820,0.6487,7.5380,0.0000,80.3244
2023-01-13 01:30:00,101319.7891,0.0000,329.0054,19.7786,0.5496,7.2451,0.0000,81.0702
2023-01-13 02:00:00,101320.1719,0.0000,327.9984,19.6006,0.5776,7.0040,0.0000,82.6448
2023-01-13 02:30:00,101325.6406,0.0000,327.5689,19.4670,0.5000,6.9197,0.0000,83.9522
2023-01-13 03:00:00,101364.0312,0.0000,327.0925,19.3072,0.0720,6.7172,0.0000,84.7006
2023-01-13 03:30:00,101383.4141,0.0000,325.9241,19.0971,-0.1510,6.4048,0.0000,85.3864
2023-01-13 04:00:00,101389.4375,0.0000,324.7505,18.9002,-0.2925,6.2163,0.0000,85.7672
2023-01-13 04:30:00,101413.6953,0.0000,323.6151,18.6856,-0.5660,6.0813,0.0000,85.8897
2023-01-13 05:00:00,101443.5625,0.0000,322.5370,18.4675,-0.7509,5.9717,0.0000,85.6702
2023-01-13 05:30:00,101465.5000,0.5842,321.3906,18.2664,-0.8179,5.9085,0.0000,85.0053
2023-01-13 06:00:00,101491.3516,76.8013,320.1682,18.0171,-0.9388,5.8368,0.0000,84.9325
2023-01-13 06:30:00,101521.9375,182.8188,319.0408,17.9149,-0.9167,5.7138,0.0000,84.0209
2023-01-13 07:00:00,101550.3359,297.6963,320.2025,18.5359,-0.2956,5.8452,0.0000,80.8186
2023-01-13 07:30:00,101563.5234,415.3149,321.3848,19.1558,0.4081,6.6336,0.0000,77.3185
2023-01-13 08:00:00,101579.2891,531.6345,322.0110,19.5503,1.4552,7.4208,0.0000,75.3053
2023-01-13 08:30:00,101593.6641,642.6584,323.1741,19.7357,2.3583,7.6167,0.0000,76.7779
2023-01-13 09:00:00,101578.0938,746.3755,325.0243,20.1084,2.8889,8.1617,0.0000,76.0504
2023-01-13 09:30:00,101578.5234,840.8436,326.9604,20.3156,3.7081,7.8813,0.0000,78.6133
2023-01-13 10:00:00,101590.0469,923.9161,327.2651,20.2293,4.3225,7.9431,0.0000,80.7032
2023-01-13 10:30:00,101589.9609,994.9343,326.7250,20.2635,4.7157,8.3090,0.0000,80.5704
2023-01-13 11:00:00,101588.4766,1050.6685,326.5947,20.3228,5.0211,8.5442,0.0000,81.1578
2023-01-13 11:30:00,101598.6328,1088.4545,328.1558,20.3986,5.2167,8.6269,0.0000,81.7906
2023-01-13 12:00:00,101601.3672,1109.8306,329.5416,20.4350,5.3689,8.6306,0.0000,81.8180
2023-01-13 12:30:00,101591.1406,1115.1000,330.5659,20.4676,5.5686,8.5667,0.0000,81.4309
2023-01-13 13:00:00,101586.4453,1104.1820,331.3248,20.4663,5.7850,8.4457,0.0000,82.6248
2023-01-13 13:30:00,101585.3984,1077.6677,331.3942,20.4694,6.1165,8.4009,0.0000,84.1837
2023-01-13 14:00:00,101585.1719,1034.7012,331.6974,20.4655,6.2796,8.4957,0.0000,85.5674
2023-01-13 14:30:00,101589.6016,975.5552,332.5196,20.4490,6.1981,8.8551,0.0000,86.2469
2023-01-13 15:00:00,101608.2500,902.0665,333.5639,20.4328,5.7479,9.2361,0.0000,86.5750
2023-01-13 15:30:00,101624.0391,815.4662,335.1143,20.3726,5.2582,9.5447,0.0000,87.8836
2023-01-13 16:00:00,101635.7188,717.9454,336.7446,20.3685,4.7962,9.7616,0.0000,88.0904
2023-01-13 16:30:00,101645.2891,611.3558,339.1100,20.3782,4.4287,9.7297,0.0000,88.6945
2023-01-13 17:00:00,101655.6250,498.9719,341.1212,20.4106,4.0022,9.6350,0.0000,88.4459
2023-01-13 17:30:00,101672.4609,383.1913,343.2357,20.5140,4.0130,9.9528,0.0000,85.9036
2023-01-13 18:00:00,101681.3516,267.3685,345.1037,20.5828,3.7626,10.0571,0.0000,85.2754
2023-01-13 18:30:00,101686.2734,155.6660,346.7511,20.5709,3.5078,10.1373,0.0000,86.3853
2023-01-13 19:00:00,101682.7344,55.6818,346.9774,20.7169,3.7758,10.4672,0.0000,84.8624
2023-01-13 19:30:00,101680.9453,0.0000,348.1428,21.1580,3.7866,12.2312,0.0000,82.1949
2023-01-13 20:00:00,101699.1641,0.0000,349.7339,21.8354,2.3846,12.5981,0.0000,74.3224
2023-01-13 20:30:00,101743.1875,0.0000,348.8105,21.7189,0.5930,12.3124,0.0000,72.8941
2023-01-13 21:00:00,101747.3828,0.0000,343.9048,21.2331,-0.9160,12.8942,0.0000,71.7272
